sex,raceth5,age,year,kappa,raceth5_label
f,2,37,1998,0.824576844506154,Non-Hispanic White
f,2,37,1999,0.824576844506154,Non-Hispanic White
f,2,37,2000,0.7943779901243001,Non-Hispanic White
f,2,37,2001,0.7943779901243001,Non-Hispanic White
f,2,37,2002,0.7943779901243001,Non-Hispanic White
f,2,37,2003,0.7943779901243001,Non-Hispanic White
f,2,37,2004,0.7943779901243001,Non-Hispanic White
f,2,37,2005,0.7943779901243001,Non-Hispanic White
f,2,37,2006,0.7943779901243001,Non-Hispanic White
f,2,37,2007,0.7943779901243001,Non-Hispanic White
f,2,37,2008,0.7943779901243001,Non-Hispanic White
f,2,37,2009,0.7943779901243001,Non-Hispanic White
f,2,37,2010,0.627143125305159,Non-Hispanic White
f,2,37,2011,0.627143125305159,Non-Hispanic White
f,2,37,2012,0.627143125305159,Non-Hispanic White
f,2,37,2013,0.627143125305159,Non-Hispanic White
f,2,37,2014,0.627143125305159,Non-Hispanic White
f,2,37,2015,0.627143125305159,Non-Hispanic White
f,2,37,2016,0.627143125305159,Non-Hispanic White
f,2,37,2017,0.627143125305159,Non-Hispanic White
f,2,37,2018,0.627143125305159,Non-Hispanic White
f,2,37,2019,0.627143125305159,Non-Hispanic White
f,2,37,2020,0.627143125305159,Non-Hispanic White
f,2,37,2021,0.627143125305159,Non-Hispanic White
f,2,38,1983,0.824576844506154,Non-Hispanic White
f,2,38,1984,0.824576844506154,Non-Hispanic White
f,2,38,1985,0.824576844506154,Non-Hispanic White
f,2,38,1986,0.824576844506154,Non-Hispanic White
f,2,38,1987,0.824576844506154,Non-Hispanic White
f,2,38,1988,0.824576844506154,Non-Hispanic White
f,2,38,1989,0.824576844506154,Non-Hispanic White
f,2,38,1990,0.824576844506154,Non-Hispanic White
f,2,38,1991,0.824576844506154,Non-Hispanic White
f,2,38,1992,0.824576844506154,Non-Hispanic White
f,2,38,1993,0.824576844506154,Non-Hispanic White
f,2,38,1994,0.824576844506154,Non-Hispanic White
f,2,38,1995,0.824576844506154,Non-Hispanic White
f,2,38,1996,0.824576844506154,Non-Hispanic White
f,2,38,1997,0.824576844506154,Non-Hispanic White
f,2,38,1998,0.824576844506154,Non-Hispanic White
f,2,38,1999,0.824576844506154,Non-Hispanic White
f,2,38,2000,0.7943779901243001,Non-Hispanic White
f,2,38,2001,0.7943779901243001,Non-Hispanic White
f,2,38,2002,0.7943779901243001,Non-Hispanic White
f,2,38,2003,0.7943779901243001,Non-Hispanic White
f,2,38,2004,0.7943779901243001,Non-Hispanic White
f,2,38,2005,0.7943779901243001,Non-Hispanic White
f,2,38,2006,0.7943779901243001,Non-Hispanic White
f,2,38,2007,0.7943779901243001,Non-Hispanic White
f,2,38,2008,0.7943779901243001,Non-Hispanic White
f,2,38,2009,0.7943779901243001,Non-Hispanic White
f,2,38,2010,0.627143125305159,Non-Hispanic White
f,2,38,2011,0.627143125305159,Non-Hispanic White
f,2,38,2012,0.627143125305159,Non-Hispanic White
f,2,38,2013,0.627143125305159,Non-Hispanic White
f,2,38,2014,0.627143125305159,Non-Hispanic White
f,2,38,2015,0.627143125305159,Non-Hispanic White
f,2,38,2016,0.627143125305159,Non-Hispanic White
f,2,38,2017,0.627143125305159,Non-Hispanic White
f,2,38,2018,0.627143125305159,Non-Hispanic White
f,2,38,2019,0.627143125305159,Non-Hispanic White
f,2,38,2020,0.627143125305159,Non-Hispanic White
f,2,38,2021,0.627143125305159,Non-Hispanic White
f,2,39,1983,0.824576844506154,Non-Hispanic White
f,2,39,1984,0.824576844506154,Non-Hispanic White
f,2,39,1985,0.824576844506154,Non-Hispanic White
f,2,39,1986,0.824576844506154,Non-Hispanic White
f,2,39,1987,0.824576844506154,Non-Hispanic White
f,2,39,1988,0.824576844506154,Non-Hispanic White
f,2,39,1989,0.824576844506154,Non-Hispanic White
f,2,39,1990,0.824576844506154,Non-Hispanic White
f,2,39,1991,0.824576844506154,Non-Hispanic White
f,2,39,1992,0.824576844506154,Non-Hispanic White
f,2,39,1993,0.824576844506154,Non-Hispanic White
f,2,39,1994,0.824576844506154,Non-Hispanic White
f,2,39,1995,0.824576844506154,Non-Hispanic White
f,2,39,1996,0.824576844506154,Non-Hispanic White
f,2,39,1997,0.824576844506154,Non-Hispanic White
f,2,39,1998,0.824576844506154,Non-Hispanic White
f,2,39,1999,0.824576844506154,Non-Hispanic White
f,2,39,2000,0.7943779901243001,Non-Hispanic White
f,2,39,2001,0.7943779901243001,Non-Hispanic White
f,2,39,2002,0.7943779901243001,Non-Hispanic White
f,2,39,2003,0.7943779901243001,Non-Hispanic White
f,2,39,2004,0.7943779901243001,Non-Hispanic White
f,2,39,2005,0.7943779901243001,Non-Hispanic White
f,2,39,2006,0.7943779901243001,Non-Hispanic White
f,2,39,2007,0.7943779901243001,Non-Hispanic White
f,2,39,2008,0.7943779901243001,Non-Hispanic White
f,2,39,2009,0.7943779901243001,Non-Hispanic White
f,2,39,2010,0.627143125305159,Non-Hispanic White
f,2,39,2011,0.627143125305159,Non-Hispanic White
f,2,39,2012,0.627143125305159,Non-Hispanic White
f,2,39,2013,0.627143125305159,Non-Hispanic White
f,2,39,2014,0.627143125305159,Non-Hispanic White
f,2,39,2015,0.627143125305159,Non-Hispanic White
f,2,39,2016,0.627143125305159,Non-Hispanic White
f,2,39,2017,0.627143125305159,Non-Hispanic White
f,2,39,2018,0.627143125305159,Non-Hispanic White
f,2,39,2019,0.627143125305159,Non-Hispanic White
f,2,39,2020,0.627143125305159,Non-Hispanic White
f,2,39,2021,0.627143125305159,Non-Hispanic White
f,2,40,1983,0.5477475106056173,Non-Hispanic White
f,2,40,1984,0.5477475106056173,Non-Hispanic White
f,2,40,1985,0.5477475106056173,Non-Hispanic White
f,2,40,1986,0.5477475106056173,Non-Hispanic White
f,2,40,1987,0.5477475106056173,Non-Hispanic White
f,2,40,1988,0.5477475106056173,Non-Hispanic White
f,2,40,1989,0.5477475106056173,Non-Hispanic White
f,2,40,1990,0.5477475106056173,Non-Hispanic White
f,2,40,1991,0.5477475106056173,Non-Hispanic White
f,2,40,1992,0.5477475106056173,Non-Hispanic White
f,2,40,1993,0.5477475106056173,Non-Hispanic White
f,2,40,1994,0.5477475106056173,Non-Hispanic White
f,2,40,1995,0.5477475106056173,Non-Hispanic White
f,2,40,1996,0.5477475106056173,Non-Hispanic White
f,2,40,1997,0.5477475106056173,Non-Hispanic White
f,2,40,1998,0.5477475106056173,Non-Hispanic White
f,2,40,1999,0.5477475106056173,Non-Hispanic White
f,2,40,2000,0.6517777394546297,Non-Hispanic White
f,2,40,2001,0.6517777394546297,Non-Hispanic White
f,2,40,2002,0.6517777394546297,Non-Hispanic White
f,2,40,2003,0.6517777394546297,Non-Hispanic White
f,2,40,2004,0.6517777394546297,Non-Hispanic White
f,2,40,2005,0.6517777394546297,Non-Hispanic White
f,2,40,2006,0.6517777394546297,Non-Hispanic White
f,2,40,2007,0.6517777394546297,Non-Hispanic White
f,2,40,2008,0.6517777394546297,Non-Hispanic White
f,2,40,2009,0.6517777394546297,Non-Hispanic White
f,2,40,2010,0.4393522664895457,Non-Hispanic White
f,2,40,2011,0.4393522664895457,Non-Hispanic White
f,2,40,2012,0.4393522664895457,Non-Hispanic White
f,2,40,2013,0.4393522664895457,Non-Hispanic White
f,2,40,2014,0.4393522664895457,Non-Hispanic White
f,2,40,2015,0.4393522664895457,Non-Hispanic White
f,2,40,2016,0.4393522664895457,Non-Hispanic White
f,2,40,2017,0.4393522664895457,Non-Hispanic White
f,2,40,2018,0.4393522664895457,Non-Hispanic White
f,2,40,2019,0.4393522664895457,Non-Hispanic White
f,2,40,2020,0.4393522664895457,Non-Hispanic White
f,2,40,2021,0.4393522664895457,Non-Hispanic White
f,2,41,1983,0.5477475106056173,Non-Hispanic White
f,2,41,1984,0.5477475106056173,Non-Hispanic White
f,2,41,1985,0.5477475106056173,Non-Hispanic White
f,2,41,1986,0.5477475106056173,Non-Hispanic White
f,2,41,1987,0.5477475106056173,Non-Hispanic White
f,2,41,1988,0.5477475106056173,Non-Hispanic White
f,2,41,1989,0.5477475106056173,Non-Hispanic White
f,2,41,1990,0.5477475106056173,Non-Hispanic White
f,2,41,1991,0.5477475106056173,Non-Hispanic White
f,2,41,1992,0.5477475106056173,Non-Hispanic White
f,2,41,1993,0.5477475106056173,Non-Hispanic White
f,2,41,1994,0.5477475106056173,Non-Hispanic White
f,2,41,1995,0.5477475106056173,Non-Hispanic White
f,2,41,1996,0.5477475106056173,Non-Hispanic White
f,2,41,1997,0.5477475106056173,Non-Hispanic White
f,2,41,1998,0.5477475106056173,Non-Hispanic White
f,2,41,1999,0.5477475106056173,Non-Hispanic White
f,2,41,2000,0.6517777394546297,Non-Hispanic White
f,2,41,2001,0.6517777394546297,Non-Hispanic White
f,2,41,2002,0.6517777394546297,Non-Hispanic White
f,2,41,2003,0.6517777394546297,Non-Hispanic White
f,2,41,2004,0.6517777394546297,Non-Hispanic White
f,2,41,2005,0.6517777394546297,Non-Hispanic White
f,2,41,2006,0.6517777394546297,Non-Hispanic White
f,2,41,2007,0.6517777394546297,Non-Hispanic White
f,2,41,2008,0.6517777394546297,Non-Hispanic White
f,2,41,2009,0.6517777394546297,Non-Hispanic White
f,2,41,2010,0.4393522664895457,Non-Hispanic White
f,2,41,2011,0.4393522664895457,Non-Hispanic White
f,2,41,2012,0.4393522664895457,Non-Hispanic White
f,2,41,2013,0.4393522664895457,Non-Hispanic White
f,2,41,2014,0.4393522664895457,Non-Hispanic White
f,2,41,2015,0.4393522664895457,Non-Hispanic White
f,2,41,2016,0.4393522664895457,Non-Hispanic White
f,2,41,2017,0.4393522664895457,Non-Hispanic White
f,2,41,2018,0.4393522664895457,Non-Hispanic White
f,2,41,2019,0.4393522664895457,Non-Hispanic White
f,2,41,2020,0.4393522664895457,Non-Hispanic White
f,2,41,2021,0.4393522664895457,Non-Hispanic White
f,2,42,1983,0.5477475106056173,Non-Hispanic White
f,2,42,1984,0.5477475106056173,Non-Hispanic White
f,2,42,1985,0.5477475106056173,Non-Hispanic White
f,2,42,1986,0.5477475106056173,Non-Hispanic White
f,2,42,1987,0.5477475106056173,Non-Hispanic White
f,2,42,1988,0.5477475106056173,Non-Hispanic White
f,2,42,1989,0.5477475106056173,Non-Hispanic White
f,2,42,1990,0.5477475106056173,Non-Hispanic White
f,2,42,1991,0.5477475106056173,Non-Hispanic White
f,2,42,1992,0.5477475106056173,Non-Hispanic White
f,2,42,1993,0.5477475106056173,Non-Hispanic White
f,2,42,1994,0.5477475106056173,Non-Hispanic White
f,2,42,1995,0.5477475106056173,Non-Hispanic White
f,2,42,1996,0.5477475106056173,Non-Hispanic White
f,2,42,1997,0.5477475106056173,Non-Hispanic White
f,2,42,1998,0.5477475106056173,Non-Hispanic White
f,2,42,1999,0.5477475106056173,Non-Hispanic White
f,2,42,2000,0.6517777394546297,Non-Hispanic White
f,2,42,2001,0.6517777394546297,Non-Hispanic White
f,2,42,2002,0.6517777394546297,Non-Hispanic White
f,2,42,2003,0.6517777394546297,Non-Hispanic White
f,2,42,2004,0.6517777394546297,Non-Hispanic White
f,2,42,2005,0.6517777394546297,Non-Hispanic White
f,2,42,2006,0.6517777394546297,Non-Hispanic White
f,2,42,2007,0.6517777394546297,Non-Hispanic White
f,2,42,2008,0.6517777394546297,Non-Hispanic White
f,2,42,2009,0.6517777394546297,Non-Hispanic White
f,2,42,2010,0.4393522664895457,Non-Hispanic White
f,2,42,2011,0.4393522664895457,Non-Hispanic White
f,2,42,2012,0.4393522664895457,Non-Hispanic White
f,2,42,2013,0.4393522664895457,Non-Hispanic White
f,2,42,2014,0.4393522664895457,Non-Hispanic White
f,2,42,2015,0.4393522664895457,Non-Hispanic White
f,2,42,2016,0.4393522664895457,Non-Hispanic White
f,2,42,2017,0.4393522664895457,Non-Hispanic White
f,2,42,2018,0.4393522664895457,Non-Hispanic White
f,2,42,2019,0.4393522664895457,Non-Hispanic White
f,2,42,2020,0.4393522664895457,Non-Hispanic White
f,2,42,2021,0.4393522664895457,Non-Hispanic White
f,2,43,1983,0.5477475106056173,Non-Hispanic White
f,2,43,1984,0.5477475106056173,Non-Hispanic White
f,2,43,1985,0.5477475106056173,Non-Hispanic White
f,2,43,1986,0.5477475106056173,Non-Hispanic White
f,2,43,1987,0.5477475106056173,Non-Hispanic White
f,2,43,1988,0.5477475106056173,Non-Hispanic White
f,2,43,1989,0.5477475106056173,Non-Hispanic White
f,2,43,1990,0.5477475106056173,Non-Hispanic White
f,2,43,1991,0.5477475106056173,Non-Hispanic White
f,2,43,1992,0.5477475106056173,Non-Hispanic White
f,2,43,1993,0.5477475106056173,Non-Hispanic White
f,2,43,1994,0.5477475106056173,Non-Hispanic White
f,2,43,1995,0.5477475106056173,Non-Hispanic White
f,2,43,1996,0.5477475106056173,Non-Hispanic White
f,2,43,1997,0.5477475106056173,Non-Hispanic White
f,2,43,1998,0.5477475106056173,Non-Hispanic White
f,2,43,1999,0.5477475106056173,Non-Hispanic White
f,2,43,2000,0.6517777394546297,Non-Hispanic White
f,2,43,2001,0.6517777394546297,Non-Hispanic White
f,2,43,2002,0.6517777394546297,Non-Hispanic White
f,2,43,2003,0.6517777394546297,Non-Hispanic White
f,2,43,2004,0.6517777394546297,Non-Hispanic White
f,2,43,2005,0.6517777394546297,Non-Hispanic White
f,2,43,2006,0.6517777394546297,Non-Hispanic White
f,2,43,2007,0.6517777394546297,Non-Hispanic White
f,2,43,2008,0.6517777394546297,Non-Hispanic White
f,2,43,2009,0.6517777394546297,Non-Hispanic White
f,2,43,2010,0.4393522664895457,Non-Hispanic White
f,2,43,2011,0.4393522664895457,Non-Hispanic White
f,2,43,2012,0.4393522664895457,Non-Hispanic White
f,2,43,2013,0.4393522664895457,Non-Hispanic White
f,2,43,2014,0.4393522664895457,Non-Hispanic White
f,2,43,2015,0.4393522664895457,Non-Hispanic White
f,2,43,2016,0.4393522664895457,Non-Hispanic White
f,2,43,2017,0.4393522664895457,Non-Hispanic White
f,2,43,2018,0.4393522664895457,Non-Hispanic White
f,2,43,2019,0.4393522664895457,Non-Hispanic White
f,2,43,2020,0.4393522664895457,Non-Hispanic White
f,2,43,2021,0.4393522664895457,Non-Hispanic White
f,2,44,1983,0.5477475106056173,Non-Hispanic White
f,2,44,1984,0.5477475106056173,Non-Hispanic White
f,2,44,1985,0.5477475106056173,Non-Hispanic White
f,2,44,1986,0.5477475106056173,Non-Hispanic White
f,2,44,1987,0.5477475106056173,Non-Hispanic White
f,2,44,1988,0.5477475106056173,Non-Hispanic White
f,2,44,1989,0.5477475106056173,Non-Hispanic White
f,2,44,1990,0.5477475106056173,Non-Hispanic White
f,2,44,1991,0.5477475106056173,Non-Hispanic White
f,2,44,1992,0.5477475106056173,Non-Hispanic White
f,2,44,1993,0.5477475106056173,Non-Hispanic White
f,2,44,1994,0.5477475106056173,Non-Hispanic White
f,2,44,1995,0.5477475106056173,Non-Hispanic White
f,2,44,1996,0.5477475106056173,Non-Hispanic White
f,2,44,1997,0.5477475106056173,Non-Hispanic White
f,2,44,1998,0.5477475106056173,Non-Hispanic White
f,2,44,1999,0.5477475106056173,Non-Hispanic White
f,2,44,2000,0.6517777394546297,Non-Hispanic White
f,2,44,2001,0.6517777394546297,Non-Hispanic White
f,2,44,2002,0.6517777394546297,Non-Hispanic White
f,2,44,2003,0.6517777394546297,Non-Hispanic White
f,2,44,2004,0.6517777394546297,Non-Hispanic White
f,2,44,2005,0.6517777394546297,Non-Hispanic White
f,2,44,2006,0.6517777394546297,Non-Hispanic White
f,2,44,2007,0.6517777394546297,Non-Hispanic White
f,2,44,2008,0.6517777394546297,Non-Hispanic White
f,2,44,2009,0.6517777394546297,Non-Hispanic White
f,2,44,2010,0.4393522664895457,Non-Hispanic White
f,2,44,2011,0.4393522664895457,Non-Hispanic White
f,2,44,2012,0.4393522664895457,Non-Hispanic White
f,2,44,2013,0.4393522664895457,Non-Hispanic White
f,2,44,2014,0.4393522664895457,Non-Hispanic White
f,2,44,2015,0.4393522664895457,Non-Hispanic White
f,2,44,2016,0.4393522664895457,Non-Hispanic White
f,2,44,2017,0.4393522664895457,Non-Hispanic White
f,2,44,2018,0.4393522664895457,Non-Hispanic White
f,2,44,2019,0.4393522664895457,Non-Hispanic White
f,2,44,2020,0.4393522664895457,Non-Hispanic White
f,2,44,2021,0.4393522664895457,Non-Hispanic White
f,2,45,1983,0.5477475106056173,Non-Hispanic White
f,2,45,1984,0.5477475106056173,Non-Hispanic White
f,2,45,1985,0.5477475106056173,Non-Hispanic White
f,2,45,1986,0.5477475106056173,Non-Hispanic White
f,2,45,1987,0.5477475106056173,Non-Hispanic White
f,2,45,1988,0.5477475106056173,Non-Hispanic White
f,2,45,1989,0.5477475106056173,Non-Hispanic White
f,2,45,1990,0.5477475106056173,Non-Hispanic White
f,2,45,1991,0.5477475106056173,Non-Hispanic White
f,2,45,1992,0.5477475106056173,Non-Hispanic White
f,2,45,1993,0.5477475106056173,Non-Hispanic White
f,2,45,1994,0.5477475106056173,Non-Hispanic White
f,2,45,1995,0.5477475106056173,Non-Hispanic White
f,2,45,1996,0.5477475106056173,Non-Hispanic White
f,2,45,1997,0.5477475106056173,Non-Hispanic White
f,2,45,1998,0.5477475106056173,Non-Hispanic White
f,2,45,1999,0.5477475106056173,Non-Hispanic White
f,2,45,2000,0.6517777394546297,Non-Hispanic White
f,2,45,2001,0.6517777394546297,Non-Hispanic White
f,2,45,2002,0.6517777394546297,Non-Hispanic White
f,2,45,2003,0.6517777394546297,Non-Hispanic White
f,2,45,2004,0.6517777394546297,Non-Hispanic White
f,2,45,2005,0.6517777394546297,Non-Hispanic White
f,2,45,2006,0.6517777394546297,Non-Hispanic White
f,2,45,2007,0.6517777394546297,Non-Hispanic White
f,2,45,2008,0.6517777394546297,Non-Hispanic White
f,2,45,2009,0.6517777394546297,Non-Hispanic White
f,2,45,2010,0.4393522664895457,Non-Hispanic White
f,2,45,2011,0.4393522664895457,Non-Hispanic White
f,2,45,2012,0.4393522664895457,Non-Hispanic White
f,2,45,2013,0.4393522664895457,Non-Hispanic White
f,2,45,2014,0.4393522664895457,Non-Hispanic White
f,2,45,2015,0.4393522664895457,Non-Hispanic White
f,2,45,2016,0.4393522664895457,Non-Hispanic White
f,2,45,2017,0.4393522664895457,Non-Hispanic White
f,2,45,2018,0.4393522664895457,Non-Hispanic White
f,2,45,2019,0.4393522664895457,Non-Hispanic White
f,2,45,2020,0.4393522664895457,Non-Hispanic White
f,2,45,2021,0.4393522664895457,Non-Hispanic White
f,2,46,1983,0.5477475106056173,Non-Hispanic White
f,2,46,1984,0.5477475106056173,Non-Hispanic White
f,2,46,1985,0.5477475106056173,Non-Hispanic White
f,2,46,1986,0.5477475106056173,Non-Hispanic White
f,2,46,1987,0.5477475106056173,Non-Hispanic White
f,2,46,1988,0.5477475106056173,Non-Hispanic White
f,2,46,1989,0.5477475106056173,Non-Hispanic White
f,2,46,1990,0.5477475106056173,Non-Hispanic White
f,2,46,1991,0.5477475106056173,Non-Hispanic White
f,2,46,1992,0.5477475106056173,Non-Hispanic White
f,2,46,1993,0.5477475106056173,Non-Hispanic White
f,2,46,1994,0.5477475106056173,Non-Hispanic White
f,2,46,1995,0.5477475106056173,Non-Hispanic White
f,2,46,1996,0.5477475106056173,Non-Hispanic White
f,2,46,1997,0.5477475106056173,Non-Hispanic White
f,2,46,1998,0.5477475106056173,Non-Hispanic White
f,2,46,1999,0.5477475106056173,Non-Hispanic White
f,2,46,2000,0.6517777394546297,Non-Hispanic White
f,2,46,2001,0.6517777394546297,Non-Hispanic White
f,2,46,2002,0.6517777394546297,Non-Hispanic White
f,2,46,2003,0.6517777394546297,Non-Hispanic White
f,2,46,2004,0.6517777394546297,Non-Hispanic White
f,2,46,2005,0.6517777394546297,Non-Hispanic White
f,2,46,2006,0.6517777394546297,Non-Hispanic White
f,2,46,2007,0.6517777394546297,Non-Hispanic White
f,2,46,2008,0.6517777394546297,Non-Hispanic White
f,2,46,2009,0.6517777394546297,Non-Hispanic White
f,2,46,2010,0.4393522664895457,Non-Hispanic White
f,2,46,2011,0.4393522664895457,Non-Hispanic White
f,2,46,2012,0.4393522664895457,Non-Hispanic White
f,2,46,2013,0.4393522664895457,Non-Hispanic White
f,2,46,2014,0.4393522664895457,Non-Hispanic White
f,2,46,2015,0.4393522664895457,Non-Hispanic White
f,2,46,2016,0.4393522664895457,Non-Hispanic White
f,2,46,2017,0.4393522664895457,Non-Hispanic White
f,2,46,2018,0.4393522664895457,Non-Hispanic White
f,2,46,2019,0.4393522664895457,Non-Hispanic White
f,2,46,2020,0.4393522664895457,Non-Hispanic White
f,2,46,2021,0.4393522664895457,Non-Hispanic White
f,2,47,1983,0.5477475106056173,Non-Hispanic White
f,2,47,1984,0.5477475106056173,Non-Hispanic White
f,2,47,1985,0.5477475106056173,Non-Hispanic White
f,2,47,1986,0.5477475106056173,Non-Hispanic White
f,2,47,1987,0.5477475106056173,Non-Hispanic White
f,2,47,1988,0.5477475106056173,Non-Hispanic White
f,2,47,1989,0.5477475106056173,Non-Hispanic White
f,2,47,1990,0.5477475106056173,Non-Hispanic White
f,2,47,1991,0.5477475106056173,Non-Hispanic White
f,2,47,1992,0.5477475106056173,Non-Hispanic White
f,2,47,1993,0.5477475106056173,Non-Hispanic White
f,2,47,1994,0.5477475106056173,Non-Hispanic White
f,2,47,1995,0.5477475106056173,Non-Hispanic White
f,2,47,1996,0.5477475106056173,Non-Hispanic White
f,2,47,1997,0.5477475106056173,Non-Hispanic White
f,2,47,1998,0.5477475106056173,Non-Hispanic White
f,2,47,1999,0.5477475106056173,Non-Hispanic White
f,2,47,2000,0.6517777394546297,Non-Hispanic White
f,2,47,2001,0.6517777394546297,Non-Hispanic White
f,2,47,2002,0.6517777394546297,Non-Hispanic White
f,2,47,2003,0.6517777394546297,Non-Hispanic White
f,2,47,2004,0.6517777394546297,Non-Hispanic White
f,2,47,2005,0.6517777394546297,Non-Hispanic White
f,2,47,2006,0.6517777394546297,Non-Hispanic White
f,2,47,2007,0.6517777394546297,Non-Hispanic White
f,2,47,2008,0.6517777394546297,Non-Hispanic White
f,2,47,2009,0.6517777394546297,Non-Hispanic White
f,2,47,2010,0.4393522664895457,Non-Hispanic White
f,2,47,2011,0.4393522664895457,Non-Hispanic White
f,2,47,2012,0.4393522664895457,Non-Hispanic White
f,2,47,2013,0.4393522664895457,Non-Hispanic White
f,2,47,2014,0.4393522664895457,Non-Hispanic White
f,2,47,2015,0.4393522664895457,Non-Hispanic White
f,2,47,2016,0.4393522664895457,Non-Hispanic White
f,2,47,2017,0.4393522664895457,Non-Hispanic White
f,2,47,2018,0.4393522664895457,Non-Hispanic White
f,2,47,2019,0.4393522664895457,Non-Hispanic White
f,2,47,2020,0.4393522664895457,Non-Hispanic White
f,2,47,2021,0.4393522664895457,Non-Hispanic White
f,2,48,1983,0.5477475106056173,Non-Hispanic White
f,2,48,1984,0.5477475106056173,Non-Hispanic White
f,2,48,1985,0.5477475106056173,Non-Hispanic White
f,2,48,1986,0.5477475106056173,Non-Hispanic White
f,2,48,1987,0.5477475106056173,Non-Hispanic White
f,2,48,1988,0.5477475106056173,Non-Hispanic White
f,2,48,1989,0.5477475106056173,Non-Hispanic White
f,2,48,1990,0.5477475106056173,Non-Hispanic White
f,2,48,1991,0.5477475106056173,Non-Hispanic White
f,2,48,1992,0.5477475106056173,Non-Hispanic White
f,2,48,1993,0.5477475106056173,Non-Hispanic White
f,2,48,1994,0.5477475106056173,Non-Hispanic White
f,2,48,1995,0.5477475106056173,Non-Hispanic White
f,2,48,1996,0.5477475106056173,Non-Hispanic White
f,2,48,1997,0.5477475106056173,Non-Hispanic White
f,2,48,1998,0.5477475106056173,Non-Hispanic White
f,2,48,1999,0.5477475106056173,Non-Hispanic White
f,2,48,2000,0.6517777394546297,Non-Hispanic White
f,2,48,2001,0.6517777394546297,Non-Hispanic White
f,2,48,2002,0.6517777394546297,Non-Hispanic White
f,2,48,2003,0.6517777394546297,Non-Hispanic White
f,2,48,2004,0.6517777394546297,Non-Hispanic White
f,2,48,2005,0.6517777394546297,Non-Hispanic White
f,2,48,2006,0.6517777394546297,Non-Hispanic White
f,2,48,2007,0.6517777394546297,Non-Hispanic White
f,2,48,2008,0.6517777394546297,Non-Hispanic White
f,2,48,2009,0.6517777394546297,Non-Hispanic White
f,2,48,2010,0.4393522664895457,Non-Hispanic White
f,2,48,2011,0.4393522664895457,Non-Hispanic White
f,2,48,2012,0.4393522664895457,Non-Hispanic White
f,2,48,2013,0.4393522664895457,Non-Hispanic White
f,2,48,2014,0.4393522664895457,Non-Hispanic White
f,2,48,2015,0.4393522664895457,Non-Hispanic White
f,2,48,2016,0.4393522664895457,Non-Hispanic White
f,2,48,2017,0.4393522664895457,Non-Hispanic White
f,2,48,2018,0.4393522664895457,Non-Hispanic White
f,2,48,2019,0.4393522664895457,Non-Hispanic White
f,2,48,2020,0.4393522664895457,Non-Hispanic White
f,2,48,2021,0.4393522664895457,Non-Hispanic White
f,2,49,1983,0.5477475106056173,Non-Hispanic White
f,2,49,1984,0.5477475106056173,Non-Hispanic White
f,2,49,1985,0.5477475106056173,Non-Hispanic White
f,2,49,1986,0.5477475106056173,Non-Hispanic White
f,2,49,1987,0.5477475106056173,Non-Hispanic White
f,2,49,1988,0.5477475106056173,Non-Hispanic White
f,2,49,1989,0.5477475106056173,Non-Hispanic White
f,2,49,1990,0.5477475106056173,Non-Hispanic White
f,2,49,1991,0.5477475106056173,Non-Hispanic White
f,2,49,1992,0.5477475106056173,Non-Hispanic White
f,2,49,1993,0.5477475106056173,Non-Hispanic White
f,2,49,1994,0.5477475106056173,Non-Hispanic White
f,2,49,1995,0.5477475106056173,Non-Hispanic White
f,2,49,1996,0.5477475106056173,Non-Hispanic White
f,2,49,1997,0.5477475106056173,Non-Hispanic White
f,2,49,1998,0.5477475106056173,Non-Hispanic White
f,2,49,1999,0.5477475106056173,Non-Hispanic White
f,2,49,2000,0.6517777394546297,Non-Hispanic White
f,2,49,2001,0.6517777394546297,Non-Hispanic White
f,2,49,2002,0.6517777394546297,Non-Hispanic White
f,2,49,2003,0.6517777394546297,Non-Hispanic White
f,2,49,2004,0.6517777394546297,Non-Hispanic White
f,2,49,2005,0.6517777394546297,Non-Hispanic White
f,2,49,2006,0.6517777394546297,Non-Hispanic White
f,2,49,2007,0.6517777394546297,Non-Hispanic White
f,2,49,2008,0.6517777394546297,Non-Hispanic White
f,2,49,2009,0.6517777394546297,Non-Hispanic White
f,2,49,2010,0.4393522664895457,Non-Hispanic White
f,2,49,2011,0.4393522664895457,Non-Hispanic White
f,2,49,2012,0.4393522664895457,Non-Hispanic White
f,2,49,2013,0.4393522664895457,Non-Hispanic White
f,2,49,2014,0.4393522664895457,Non-Hispanic White
f,2,49,2015,0.4393522664895457,Non-Hispanic White
f,2,49,2016,0.4393522664895457,Non-Hispanic White
f,2,49,2017,0.4393522664895457,Non-Hispanic White
f,2,49,2018,0.4393522664895457,Non-Hispanic White
f,2,49,2019,0.4393522664895457,Non-Hispanic White
f,2,49,2020,0.4393522664895457,Non-Hispanic White
f,2,49,2021,0.4393522664895457,Non-Hispanic White
f,2,50,1983,0.6954254749056212,Non-Hispanic White
f,2,50,1984,0.6954254749056212,Non-Hispanic White
f,2,50,1985,0.6954254749056212,Non-Hispanic White
f,2,50,1986,0.6954254749056212,Non-Hispanic White
f,2,50,1987,0.6954254749056212,Non-Hispanic White
f,2,50,1988,0.6954254749056212,Non-Hispanic White
f,2,50,1989,0.6954254749056212,Non-Hispanic White
f,2,50,1990,0.6954254749056212,Non-Hispanic White
f,2,50,1991,0.6954254749056212,Non-Hispanic White
