paper_id,bibcite_id,fetch_date,fetch_status,source
ffcws_783,783,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_82,82,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_908,908,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_928,928,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1003,1003,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1022,1022,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1140,1140,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1164,1164,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1166,1166,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1243,1243,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1686,1686,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1786,1786,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_18,18,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2191,2191,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2451,2451,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_258,258,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_309,309,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_339,339,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_369,369,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3716,3716,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_471,471,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_513,513,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_583,583,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_645,645,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_751,751,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_781,781,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_782,782,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_812,812,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_926,926,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_973,973,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1023,1023,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1025,1025,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_111,111,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1121,1121,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1177,1177,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_134,134,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1351,1351,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1386,1386,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1871,1871,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_199,199,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2036,2036,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2056,2056,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_206,206,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_271,271,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_278,278,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_322,322,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_34,34,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_346,346,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_358,358,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3666,3666,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_368,368,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3721,3721,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3816,3816,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_404,404,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_444,444,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_449,449,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_461,461,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_483,483,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_58,58,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_59,59,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_613,613,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_638,638,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_668,668,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_67,67,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_689,689,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_731,731,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_829,829,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_88,88,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_885,885,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_899,899,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_911,911,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_99,99,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1012,1012,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1113,1113,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_114,114,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1149,1149,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1151,1151,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1156,1156,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1215,1215,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_130,130,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1556,1556,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_201,201,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2086,2086,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2091,2091,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2331,2331,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2416,2416,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2546,2546,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2561,2561,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_27,27,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_304,304,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_337,337,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_343,343,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_39,39,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_40,40,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_450,450,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_525,525,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_547,547,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_55,55,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_552,552,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_580,580,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_612,612,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_662,662,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_750,750,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_753,753,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_762,762,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_826,826,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_845,845,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_857,857,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_862,862,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_865,865,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_881,881,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_910,910,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_913,913,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_939,939,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_94,94,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_993,993,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1032,1032,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1065,1065,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1095,1095,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1108,1108,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_117,117,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1188,1188,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_132,132,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1466,1466,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_15,15,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1516,1516,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_160,160,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_17,17,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_174,174,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_175,175,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1826,1826,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_191,191,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1966,1966,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_21,21,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_211,211,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2121,2121,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2246,2246,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_32,32,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_335,335,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3821,3821,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_438,438,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_448,448,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_478,478,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_507,507,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_533,533,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_567,567,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_581,581,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_633,633,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_643,643,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_651,651,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_675,675,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_716,716,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_777,777,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_778,778,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_790,790,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_802,802,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_805,805,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_951,951,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_968,968,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_999,999,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1002,1002,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1042,1042,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1047,1047,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1053,1053,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1125,1125,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1187,1187,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1212,1212,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1244,1244,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1252,1252,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_126,126,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1406,1406,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_149,149,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_151,151,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1551,1551,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1756,1756,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1986,1986,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_216,216,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_217,217,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2311,2311,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2526,2526,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_256,256,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_294,294,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_298,298,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_319,319,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_363,363,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_370,370,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3786,3786,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3806,3806,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_381,381,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_409,409,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_419,419,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_424,424,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_457,457,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_489,489,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_524,524,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_541,541,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_604,604,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_607,607,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_664,664,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_671,671,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_698,698,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_723,723,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_736,736,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_737,737,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_821,821,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_827,827,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_832,832,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_859,859,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_883,883,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_894,894,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_930,930,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_933,933,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_941,941,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_947,947,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_953,953,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_959,959,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_981,981,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1020,1020,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1037,1037,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1060,1060,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1084,1084,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1122,1122,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_116,116,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1197,1197,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1214,1214,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1242,1242,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1275,1275,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1536,1536,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1631,1631,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1716,1716,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_179,179,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_181,181,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1811,1811,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_203,203,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_212,212,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2176,2176,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2306,2306,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_25,25,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_288,288,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_311,311,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3181,3181,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_323,323,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_324,324,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_325,325,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_326,326,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3361,3361,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_362,362,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_382,382,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_386,386,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3916,3916,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_392,392,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_460,460,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_561,561,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_572,572,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_576,576,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_62,62,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_641,641,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_65,65,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_695,695,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_720,720,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_793,793,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_796,796,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_798,798,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_814,814,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_815,815,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_83,83,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_843,843,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_875,875,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_921,921,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_93,93,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_952,952,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_969,969,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_972,972,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_978,978,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1019,1019,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1082,1082,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_110,110,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1101,1101,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1112,1112,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1148,1148,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1203,1203,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_122,122,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1233,1233,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1241,1241,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1255,1255,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1258,1258,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1316,1316,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1321,1321,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_135,135,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_138,138,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1426,1426,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1566,1566,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1656,1656,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_261,261,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_272,272,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_281,281,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_327,327,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_373,373,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_378,378,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_425,425,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_432,432,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_440,440,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_482,482,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_497,497,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_544,544,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_600,600,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_647,647,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_661,661,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_674,674,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_693,693,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_696,696,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_749,749,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_758,758,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_764,764,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_766,766,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_772,772,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_788,788,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_903,903,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_907,907,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1007,1007,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1041,1041,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1051,1051,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1069,1069,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1071,1071,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1099,1099,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1160,1160,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1191,1191,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_124,124,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1246,1246,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1278,1278,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_164,164,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1706,1706,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_172,172,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1741,1741,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1991,1991,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2066,2066,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_257,257,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_265,265,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_275,275,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_283,283,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_316,316,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_33,33,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3891,3891,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3896,3896,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_403,403,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_405,405,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_426,426,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_431,431,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_443,443,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_445,445,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_474,474,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_476,476,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_479,479,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_51,51,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_521,521,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_539,539,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_54,54,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_599,599,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_602,602,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_626,626,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_639,639,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_687,687,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_701,701,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_743,743,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_75,75,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_761,761,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_770,770,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_808,808,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_831,831,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_836,836,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_839,839,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_912,912,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_948,948,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_974,974,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_979,979,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1004,1004,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1014,1014,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1033,1033,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1291,1291,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_136,136,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1416,1416,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_142,142,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_171,171,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1831,1831,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2031,2031,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2131,2131,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2346,2346,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2371,2371,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2376,2376,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2381,2381,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3131,3131,2026-06-24T23:14:05Z,success,ffcws_scrape
