dataset,metric,value,top_x,year,computed_date
NHS,hhi,1.9061728395061706,NA,1999,2026-07-06
NHS,top_x_share,0.6888888888888889,1,1999,2026-07-06
NHS,top_x_share,0.8666666666666667,3,1999,2026-07-06
NHS,top_x_share,0.8888888888888888,5,1999,2026-07-06
NHS,top_x_share,0.9111111111111111,10,1999,2026-07-06
NHS,hhi,1.4302040816326538,NA,2000,2026-07-06
NHS,top_x_share,0.6571428571428571,1,2000,2026-07-06
NHS,top_x_share,0.8285714285714286,3,2000,2026-07-06
NHS,top_x_share,0.8571428571428571,5,2000,2026-07-06
NHS,top_x_share,0.9142857142857143,10,2000,2026-07-06
NHS,hhi,1.0799666805497719,NA,2001,2026-07-06
NHS,top_x_share,0.5102040816326531,1,2001,2026-07-06
NHS,top_x_share,0.6938775510204082,3,2001,2026-07-06
NHS,top_x_share,0.7755102040816326,5,2001,2026-07-06
NHS,top_x_share,0.8571428571428571,10,2001,2026-07-06
NHS,hhi,1.3203125000000009,NA,2002,2026-07-06
NHS,top_x_share,0.8333333333333334,1,2002,2026-07-06
NHS,top_x_share,0.8541666666666666,3,2002,2026-07-06
NHS,top_x_share,0.8541666666666666,5,2002,2026-07-06
NHS,top_x_share,0.9166666666666666,10,2002,2026-07-06
NHS,hhi,0.8419067215363503,NA,2003,2026-07-06
NHS,top_x_share,0.4444444444444444,1,2003,2026-07-06
NHS,top_x_share,0.7222222222222222,3,2003,2026-07-06
NHS,top_x_share,0.8148148148148148,5,2003,2026-07-06
NHS,top_x_share,0.9074074074074074,10,2003,2026-07-06
NHS,hhi,0.8223062381852506,NA,2004,2026-07-06
NHS,top_x_share,0.42391304347826086,1,2004,2026-07-06
NHS,top_x_share,0.7608695652173914,3,2004,2026-07-06
NHS,top_x_share,0.8586956521739131,5,2004,2026-07-06
NHS,top_x_share,0.9130434782608695,10,2004,2026-07-06
NHS,hhi,0.6542103269789172,NA,2005,2026-07-06
NHS,top_x_share,0.3707865168539326,1,2005,2026-07-06
NHS,top_x_share,0.5730337078651685,3,2005,2026-07-06
NHS,top_x_share,0.7415730337078652,5,2005,2026-07-06
NHS,top_x_share,0.8651685393258427,10,2005,2026-07-06
NHS,hhi,0.5029478458049875,NA,2006,2026-07-06
NHS,top_x_share,0.34285714285714286,1,2006,2026-07-06
NHS,top_x_share,0.6571428571428571,3,2006,2026-07-06
NHS,top_x_share,0.780952380952381,5,2006,2026-07-06
NHS,top_x_share,0.8476190476190476,10,2006,2026-07-06
NHS,hhi,0.4259563186466377,NA,2007,2026-07-06
NHS,top_x_share,0.3146067415730337,1,2007,2026-07-06
NHS,top_x_share,0.5617977528089888,3,2007,2026-07-06
NHS,top_x_share,0.6404494382022472,5,2007,2026-07-06
NHS,top_x_share,0.8539325842696629,10,2007,2026-07-06
NHS,hhi,0.2617174515235452,NA,2008,2026-07-06
NHS,top_x_share,0.18947368421052632,1,2008,2026-07-06
NHS,top_x_share,0.42105263157894735,3,2008,2026-07-06
NHS,top_x_share,0.5789473684210527,5,2008,2026-07-06
NHS,top_x_share,0.7368421052631579,10,2008,2026-07-06
NHS,hhi,0.2893119175094194,NA,2009,2026-07-06
NHS,top_x_share,0.24390243902439024,1,2009,2026-07-06
NHS,top_x_share,0.4634146341463415,3,2009,2026-07-06
NHS,top_x_share,0.6260162601626016,5,2009,2026-07-06
NHS,top_x_share,0.6991869918699187,10,2009,2026-07-06
NHS,hhi,0.3313042772502233,NA,2010,2026-07-06
NHS,top_x_share,0.23423423423423423,1,2010,2026-07-06
NHS,top_x_share,0.5135135135135135,3,2010,2026-07-06
NHS,top_x_share,0.6306306306306306,5,2010,2026-07-06
NHS,top_x_share,0.7027027027027027,10,2010,2026-07-06
NHS,hhi,0.31591715976331325,NA,2011,2026-07-06
NHS,top_x_share,0.23846153846153847,1,2011,2026-07-06
NHS,top_x_share,0.4307692307692308,3,2011,2026-07-06
NHS,top_x_share,0.5307692307692308,5,2011,2026-07-06
NHS,top_x_share,0.7153846153846154,10,2011,2026-07-06
NHS,hhi,0.3009839965397925,NA,2012,2026-07-06
NHS,top_x_share,0.19117647058823528,1,2012,2026-07-06
NHS,top_x_share,0.375,3,2012,2026-07-06
NHS,top_x_share,0.5367647058823529,5,2012,2026-07-06
NHS,top_x_share,0.75,10,2012,2026-07-06
NHS,hhi,0.3386225895316792,NA,2013,2026-07-06
NHS,top_x_share,0.19393939393939394,1,2013,2026-07-06
NHS,top_x_share,0.4303030303030303,3,2013,2026-07-06
NHS,top_x_share,0.5333333333333333,5,2013,2026-07-06
NHS,top_x_share,0.7151515151515152,10,2013,2026-07-06
NHS,hhi,0.3574310377181461,NA,2014,2026-07-06
NHS,top_x_share,0.2876712328767123,1,2014,2026-07-06
NHS,top_x_share,0.4452054794520548,3,2014,2026-07-06
NHS,top_x_share,0.5205479452054794,5,2014,2026-07-06
NHS,top_x_share,0.6643835616438356,10,2014,2026-07-06
NHS,hhi,0.40830449826989557,NA,2015,2026-07-06
NHS,top_x_share,0.27941176470588236,1,2015,2026-07-06
NHS,top_x_share,0.47794117647058826,3,2015,2026-07-06
NHS,top_x_share,0.5661764705882353,5,2015,2026-07-06
NHS,top_x_share,0.6985294117647058,10,2015,2026-07-06
NHS,hhi,0.41127058156612945,NA,2016,2026-07-06
NHS,top_x_share,0.23857868020304568,1,2016,2026-07-06
NHS,top_x_share,0.4416243654822335,3,2016,2026-07-06
NHS,top_x_share,0.4720812182741117,5,2016,2026-07-06
NHS,top_x_share,0.5736040609137056,10,2016,2026-07-06
NHS,hhi,0.4631558641975289,NA,2017,2026-07-06
NHS,top_x_share,0.2361111111111111,1,2017,2026-07-06
NHS,top_x_share,0.4097222222222222,3,2017,2026-07-06
NHS,top_x_share,0.5694444444444444,5,2017,2026-07-06
NHS,top_x_share,0.6597222222222222,10,2017,2026-07-06
NHS,hhi,0.35414780443639743,NA,2018,2026-07-06
NHS,top_x_share,0.2074468085106383,1,2018,2026-07-06
NHS,top_x_share,0.3882978723404255,3,2018,2026-07-06
NHS,top_x_share,0.526595744680851,5,2018,2026-07-06
NHS,top_x_share,0.5691489361702128,10,2018,2026-07-06
NHS,hhi,0.3667406311637068,NA,2019,2026-07-06
NHS,top_x_share,0.1858974358974359,1,2019,2026-07-06
NHS,top_x_share,0.4166666666666667,3,2019,2026-07-06
NHS,top_x_share,0.5192307692307693,5,2019,2026-07-06
NHS,top_x_share,0.6089743589743589,10,2019,2026-07-06
NHS,hhi,0.37495671745152537,NA,2020,2026-07-06
NHS,top_x_share,0.35526315789473684,1,2020,2026-07-06
NHS,top_x_share,0.40789473684210525,3,2020,2026-07-06
NHS,top_x_share,0.4276315789473684,5,2020,2026-07-06
NHS,top_x_share,0.5921052631578947,10,2020,2026-07-06
NHS,hhi,0.37527343750000064,NA,2021,2026-07-06
NHS,top_x_share,0.19375,1,2021,2026-07-06
NHS,top_x_share,0.33125,3,2021,2026-07-06
NHS,top_x_share,0.41875,5,2021,2026-07-06
NHS,top_x_share,0.575,10,2021,2026-07-06
NHS,hhi,0.37370343316289373,NA,2022,2026-07-06
NHS,top_x_share,0.17297297297297298,1,2022,2026-07-06
NHS,top_x_share,0.35135135135135137,3,2022,2026-07-06
NHS,top_x_share,0.43783783783783786,5,2022,2026-07-06
NHS,top_x_share,0.6378378378378379,10,2022,2026-07-06
NHS,hhi,0.3503086419753074,NA,2023,2026-07-06
NHS,top_x_share,0.22916666666666666,1,2023,2026-07-06
NHS,top_x_share,0.4166666666666667,3,2023,2026-07-06
NHS,top_x_share,0.5208333333333334,5,2023,2026-07-06
NHS,top_x_share,0.6875,10,2023,2026-07-06
NHS,hhi,0.3784628327624544,NA,2024,2026-07-06
NHS,top_x_share,0.1937984496124031,1,2024,2026-07-06
NHS,top_x_share,0.3488372093023256,3,2024,2026-07-06
NHS,top_x_share,0.5426356589147286,5,2024,2026-07-06
NHS,top_x_share,0.6976744186046512,10,2024,2026-07-06
NHS,hhi,0.3311524334251608,NA,2025,2026-07-06
NHS,top_x_share,0.2803030303030303,1,2025,2026-07-06
NHS,top_x_share,0.29545454545454547,3,2025,2026-07-06
NHS,top_x_share,0.4015151515151515,5,2025,2026-07-06
NHS,top_x_share,0.5303030303030303,10,2025,2026-07-06
NHS,hhi,0.3370326331087347,NA,2026,2026-07-06
NHS,top_x_share,0.1839080459770115,1,2026,2026-07-06
NHS,top_x_share,0.3218390804597701,3,2026,2026-07-06
NHS,top_x_share,0.5172413793103449,5,2026,2026-07-06
NHS,top_x_share,0.6091954022988506,10,2026,2026-07-06
