dataset,metric,value,top_x,year,computed_date
HRS,top_x_share,0.4166666666666667,5,2006,2026-07-06
HRS,top_x_share,0.4166666666666667,10,2006,2026-07-06
HRS,hhi,0.19467401285583077,NA,2007,2026-07-06
HRS,top_x_share,0.21212121212121213,1,2007,2026-07-06
HRS,top_x_share,0.2727272727272727,3,2007,2026-07-06
HRS,top_x_share,0.2727272727272727,5,2007,2026-07-06
HRS,top_x_share,0.42424242424242425,10,2007,2026-07-06
HRS,hhi,0.08916666666666673,NA,2008,2026-07-06
HRS,top_x_share,0.2,1,2008,2026-07-06
HRS,top_x_share,0.2,3,2008,2026-07-06
HRS,top_x_share,0.2833333333333333,5,2008,2026-07-06
HRS,top_x_share,0.6,10,2008,2026-07-06
HRS,hhi,0.09807492195629527,NA,2009,2026-07-06
HRS,top_x_share,0.12903225806451613,1,2009,2026-07-06
HRS,top_x_share,0.2903225806451613,3,2009,2026-07-06
HRS,top_x_share,0.2903225806451613,5,2009,2026-07-06
HRS,top_x_share,0.5483870967741935,10,2009,2026-07-06
HRS,hhi,0.07879896357262632,NA,2010,2026-07-06
HRS,top_x_share,0.12345679012345678,1,2010,2026-07-06
HRS,top_x_share,0.12345679012345678,3,2010,2026-07-06
HRS,top_x_share,0.3333333333333333,5,2010,2026-07-06
HRS,top_x_share,0.3333333333333333,10,2010,2026-07-06
HRS,hhi,0.065467128027681315,NA,2011,2026-07-06
HRS,top_x_share,0.10588235294117647,1,2011,2026-07-06
HRS,top_x_share,0.16470588235294117,3,2011,2026-07-06
HRS,top_x_share,0.29411764705882354,5,2011,2026-07-06
HRS,top_x_share,0.29411764705882354,10,2011,2026-07-06
HRS,hhi,0.08941791261431244,NA,2012,2026-07-06
HRS,top_x_share,0.13253012048192772,1,2012,2026-07-06
HRS,top_x_share,0.2289156626506024,3,2012,2026-07-06
HRS,top_x_share,0.2289156626506024,5,2012,2026-07-06
HRS,top_x_share,0.30120481927710846,10,2012,2026-07-06
HRS,hhi,0.04888888888888907,NA,2013,2026-07-06
HRS,top_x_share,0.0761904761904762,1,2013,2026-07-06
HRS,top_x_share,0.17142857142857143,3,2013,2026-07-06
HRS,top_x_share,0.17142857142857143,5,2013,2026-07-06
HRS,top_x_share,0.4857142857142857,10,2013,2026-07-06
HRS,hhi,0.053555291319857604,NA,2014,2026-07-06
HRS,top_x_share,0.0896551724137931,1,2014,2026-07-06
HRS,top_x_share,0.20689655172413793,3,2014,2026-07-06
HRS,top_x_share,0.25517241379310346,5,2014,2026-07-06
HRS,top_x_share,0.3310344827586207,10,2014,2026-07-06
HRS,hhi,0.056599286563615264,NA,2015,2026-07-06
HRS,top_x_share,0.07586206896551724,1,2015,2026-07-06
HRS,top_x_share,0.20689655172413793,3,2015,2026-07-06
HRS,top_x_share,0.2413793103448276,5,2015,2026-07-06
HRS,top_x_share,0.2689655172413793,10,2015,2026-07-06
HRS,hhi,0.03995402920497588,NA,2016,2026-07-06
HRS,top_x_share,0.06395348837209303,1,2016,2026-07-06
HRS,top_x_share,0.10465116279069768,3,2016,2026-07-06
HRS,top_x_share,0.13372093023255813,5,2016,2026-07-06
HRS,top_x_share,0.22093023255813954,10,2016,2026-07-06
HRS,hhi,0.038507766272189534,NA,2017,2026-07-06
HRS,top_x_share,0.052884615384615384,1,2017,2026-07-06
HRS,top_x_share,0.11057692307692307,3,2017,2026-07-06
HRS,top_x_share,0.22115384615384615,5,2017,2026-07-06
HRS,top_x_share,0.22115384615384615,10,2017,2026-07-06
HRS,hhi,0.03848387666978123,NA,2018,2026-07-06
HRS,top_x_share,0.05025125628140704,1,2018,2026-07-06
HRS,top_x_share,0.05025125628140704,3,2018,2026-07-06
HRS,top_x_share,0.17587939698492464,5,2018,2026-07-06
HRS,top_x_share,0.24120603015075376,10,2018,2026-07-06
HRS,hhi,0.03968833698563468,NA,2019,2026-07-06
HRS,top_x_share,0.04504504504504504,1,2019,2026-07-06
HRS,top_x_share,0.04504504504504504,3,2019,2026-07-06
HRS,top_x_share,0.11261261261261261,5,2019,2026-07-06
HRS,top_x_share,0.22072072072072071,10,2019,2026-07-06
HRS,hhi,0.036009301011035465,NA,2020,2026-07-06
HRS,top_x_share,0.04659498207885305,1,2020,2026-07-06
HRS,top_x_share,0.08602150537634409,3,2020,2026-07-06
HRS,top_x_share,0.12186379928315412,5,2020,2026-07-06
HRS,top_x_share,0.2007168458781362,10,2020,2026-07-06
HRS,hhi,0.02902445579145394,NA,2021,2026-07-06
HRS,top_x_share,0.036065573770491806,1,2021,2026-07-06
HRS,top_x_share,0.036065573770491806,3,2021,2026-07-06
HRS,top_x_share,0.11147540983606558,5,2021,2026-07-06
HRS,top_x_share,0.16393442622950818,10,2021,2026-07-06
HRS,hhi,0.02668121404483275,NA,2022,2026-07-06
HRS,top_x_share,0.03051643192488263,1,2022,2026-07-06
HRS,top_x_share,0.08450704225352113,3,2022,2026-07-06
HRS,top_x_share,0.08450704225352113,5,2022,2026-07-06
HRS,top_x_share,0.18544600938967137,10,2022,2026-07-06
HRS,hhi,0.033155811103779416,NA,2023,2026-07-06
HRS,top_x_share,0.03640776699029126,1,2023,2026-07-06
HRS,top_x_share,0.08737864077669903,3,2023,2026-07-06
HRS,top_x_share,0.08737864077669903,5,2023,2026-07-06
HRS,top_x_share,0.14805825242718446,10,2023,2026-07-06
HRS,hhi,0.030041661406388347,NA,2024,2026-07-06
HRS,top_x_share,0.02696629213483146,1,2024,2026-07-06
HRS,top_x_share,0.09887640449438202,3,2024,2026-07-06
HRS,top_x_share,0.15730337078651685,5,2024,2026-07-06
HRS,top_x_share,0.20224719101123595,10,2024,2026-07-06
HRS,hhi,0.030609861079552995,NA,2025,2026-07-06
HRS,top_x_share,0.03398926654740608,1,2025,2026-07-06
HRS,top_x_share,0.07871198568872988,3,2025,2026-07-06
HRS,top_x_share,0.13774597495527727,5,2025,2026-07-06
HRS,top_x_share,0.2075134168157424,10,2025,2026-07-06
HRS,hhi,0.036292522777397605,NA,2026,2026-07-06
HRS,top_x_share,0.03854389721627409,1,2026,2026-07-06
HRS,top_x_share,0.12205567451820129,3,2026,2026-07-06
HRS,top_x_share,0.17130620985010706,5,2026,2026-07-06
HRS,top_x_share,0.2334047109207709,10,2026,2026-07-06
