dataset,metric,value,top_x,year,computed_date
SWAN,hhi,0.5345804988662128,NA,2011,2026-07-06
SWAN,top_x_share,0.30952380952380953,1,2011,2026-07-06
SWAN,top_x_share,0.4523809523809524,3,2011,2026-07-06
SWAN,top_x_share,0.5476190476190477,5,2011,2026-07-06
SWAN,top_x_share,0.7619047619047619,10,2011,2026-07-06
SWAN,hhi,1.303819444444446,NA,2012,2026-07-06
SWAN,top_x_share,0.4583333333333333,1,2012,2026-07-06
SWAN,top_x_share,0.75,3,2012,2026-07-06
SWAN,top_x_share,0.75,5,2012,2026-07-06
SWAN,top_x_share,0.9166666666666666,10,2012,2026-07-06
SWAN,hhi,0.7043158861340684,NA,2013,2026-07-06
SWAN,top_x_share,0.3333333333333333,1,2013,2026-07-06
SWAN,top_x_share,0.7878787878787878,3,2013,2026-07-06
SWAN,top_x_share,0.8787878787878788,5,2013,2026-07-06
SWAN,top_x_share,0.9090909090909091,10,2013,2026-07-06
SWAN,hhi,0.8201530612244905,NA,2014,2026-07-06
SWAN,top_x_share,0.32142857142857145,1,2014,2026-07-06
SWAN,top_x_share,0.6428571428571429,3,2014,2026-07-06
SWAN,top_x_share,0.8928571428571429,5,2014,2026-07-06
SWAN,top_x_share,1,10,2014,2026-07-06
SWAN,hhi,0.9520000000000013,NA,2015,2026-07-06
SWAN,top_x_share,0.4,1,2015,2026-07-06
SWAN,top_x_share,0.64,3,2015,2026-07-06
SWAN,top_x_share,0.84,5,2015,2026-07-06
SWAN,top_x_share,1,10,2015,2026-07-06
SWAN,hhi,0.7786960514233248,NA,2016,2026-07-06
SWAN,top_x_share,0.36363636363636365,1,2016,2026-07-06
SWAN,top_x_share,0.6363636363636364,3,2016,2026-07-06
SWAN,top_x_share,0.7272727272727273,5,2016,2026-07-06
SWAN,top_x_share,0.8787878787878788,10,2016,2026-07-06
SWAN,hhi,1.0621301775147922,NA,2017,2026-07-06
SWAN,top_x_share,0.46153846153846156,1,2017,2026-07-06
SWAN,top_x_share,0.8461538461538461,3,2017,2026-07-06
SWAN,top_x_share,0.8461538461538461,5,2017,2026-07-06
SWAN,top_x_share,0.9615384615384616,10,2017,2026-07-06
SWAN,hhi,0.6790123456790133,NA,2018,2026-07-06
SWAN,top_x_share,0.7222222222222222,1,2018,2026-07-06
SWAN,top_x_share,0.7222222222222222,3,2018,2026-07-06
SWAN,top_x_share,0.8333333333333334,5,2018,2026-07-06
SWAN,top_x_share,0.8333333333333334,10,2018,2026-07-06
SWAN,hhi,0.9423076923076908,NA,2019,2026-07-06
SWAN,top_x_share,0.6538461538461539,1,2019,2026-07-06
SWAN,top_x_share,0.7307692307692307,3,2019,2026-07-06
SWAN,top_x_share,0.7307692307692307,5,2019,2026-07-06
SWAN,top_x_share,0.8461538461538461,10,2019,2026-07-06
SWAN,hhi,0.6379999999999998,NA,2020,2026-07-06
SWAN,top_x_share,0.38,1,2020,2026-07-06
SWAN,top_x_share,0.66,3,2020,2026-07-06
SWAN,top_x_share,0.66,5,2020,2026-07-06
SWAN,top_x_share,0.82,10,2020,2026-07-06
SWAN,hhi,0.6523999999999994,NA,2021,2026-07-06
SWAN,top_x_share,0.32,1,2021,2026-07-06
SWAN,top_x_share,0.68,3,2021,2026-07-06
SWAN,top_x_share,0.7,5,2021,2026-07-06
SWAN,top_x_share,0.74,10,2021,2026-07-06
SWAN,hhi,0.4656065088757404,NA,2022,2026-07-06
SWAN,top_x_share,0.36538461538461536,1,2022,2026-07-06
SWAN,top_x_share,0.4807692307692308,3,2022,2026-07-06
SWAN,top_x_share,0.6538461538461539,5,2022,2026-07-06
SWAN,top_x_share,0.7307692307692307,10,2022,2026-07-06
SWAN,hhi,0.5373961218836569,NA,2023,2026-07-06
SWAN,top_x_share,0.34210526315789475,1,2023,2026-07-06
SWAN,top_x_share,0.47368421052631576,3,2023,2026-07-06
SWAN,top_x_share,0.5526315789473685,5,2023,2026-07-06
SWAN,top_x_share,0.7105263157894737,10,2023,2026-07-06
SWAN,hhi,0.44058641975308677,NA,2024,2026-07-06
SWAN,top_x_share,0.2222222222222222,1,2024,2026-07-06
SWAN,top_x_share,0.3611111111111111,3,2024,2026-07-06
SWAN,top_x_share,0.5555555555555556,5,2024,2026-07-06
SWAN,top_x_share,0.75,10,2024,2026-07-06
SWAN,hhi,0.5473251028806583,NA,2025,2026-07-06
SWAN,top_x_share,0.2222222222222222,1,2025,2026-07-06
SWAN,top_x_share,0.5555555555555556,3,2025,2026-07-06
SWAN,top_x_share,0.5555555555555556,5,2025,2026-07-06
SWAN,top_x_share,0.6296296296296297,10,2025,2026-07-06
SWAN,hhi,0.46428571428571375,NA,2026,2026-07-06
SWAN,top_x_share,0.2857142857142857,1,2026,2026-07-06
SWAN,top_x_share,0.42857142857142855,3,2026,2026-07-06
SWAN,top_x_share,0.6428571428571429,5,2026,2026-07-06
SWAN,top_x_share,0.6428571428571429,10,2026,2026-07-06
