paper_id,fetch_date,fetch_status,source
midus_doi_10_1016_j_neurobiolaging_2023_09_003,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_2147_JMDH_S368660,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1162_jocn,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_1359105320977642,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_13591053211072685,2026-06-24T15:48:30Z,success,midus_web
midus_doi_https,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_arr_2022_101745,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fcvm_2022_1092331,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2022_100432,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2022_07_042,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ssmph_2022_101128,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_23337214221083475,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11336_022_09864_8,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1057_s41270_022_00172_9,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_2147_JPR_S338691,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_jts_22752,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2022_111050,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_healthcare10020249,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_gerona_glab099,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2022_115448,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jpr_12405,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbac058,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_S0954579421000146,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_osp4_605,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_copsyc_2021_12_005,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2022_03_005,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2022_105761,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_2105_AJPH_2022_307006,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2021_114623,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0192513x211030032,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijms232315103,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_psyp_14113,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10804_021_09383_3,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10926771_2021_1912875,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_15332691_2021_1922114,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1186_s12944_021_01608_4,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2022_07_009,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jrp_2022_104314,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_ocp0000329,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_18632_aging_204061,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph191811668,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jbvi_2021_e00293,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jbvi_2022_e00349,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1001_jamanetworkopen_2022_6547,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2022_115298,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_08982643211028121,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jrp_2022_104260,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_01461672211036873,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpsyg_2022_1068456,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1038_s41598_022_09960_w,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_gerona_glab187,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_jpm12020131,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_coep_12572,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_1524838020939119,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_emo0000776,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00914150211037650,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_amepre_2022_03_021,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fendo_2022_921287,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001004,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_09567976211061107,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_02654075221077280,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_01650254221075034,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_neubiorev_2022_104907,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbac053,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaab065,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_aje_kwab276,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_ijop_12853,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_casp_2589,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_07334648211061476,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10902_022_00534_1,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2022_105804,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_5664_jcsm_9664,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0020764020981604,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001024,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00914150211066552,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_2147_jpr_s340382,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jopy_12676,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_02699052_2022_2034190,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_met0000410,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_cresp_2022_100061,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2022_114866,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2022_105772,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaab055,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_1359432X_2021_1896494,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1038_s41598_022_05203_0,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_sleepadvances_zpac005,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbab144,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_hea0001173,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s00127_021_02089_7,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2021_10_042,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_4178_epih_e2022073,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jcrimjus_2022_101966,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaac001,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_01902725221077075,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_neurobiolaging_2022_06_010,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2022_01_079,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychires_2022_11_009,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_life12101507,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0277416,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1332_239788221X16215259065673,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_14283_jarlife_2022_3,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jpr_12378,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001093,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph19169820,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10865_022_00286_6,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10826084_2022_2086696,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_19485506211028538,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2022_111804,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2022_115478,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_janxdis_2022_102601,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2022_105839,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2022_05_077,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_00380253_2021_1880301,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13825585_2021_1917502,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10902_021_00493_z,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11205_021_02844_y,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_08902070211014054,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2022_100536,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_eclinm_2022_101640,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_cpp_2732,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2021_111379,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_emo0000996,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2022_105922,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_jts_22731,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_annepidem_2022_09_006,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s12529_021_10035_9,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10865_022_00338_x,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13229400_2018_1479978,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaab064,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2022_115359,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpsyg_2022_840062,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13607863_2021_1910787,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s41105_022_00392_7,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2021_114603,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0269033,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2022_110961,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000678,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_1069031X221096637,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2022_04_084,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_S1041610220004214,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13825585_2021_1872481,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10508_021_02030_8,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13229400_2020_1769707,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2022_100517,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_emo0000933,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10902_022_00501_w,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbac079,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0164027521992892,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2022_111035,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10902_022_00514_5,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jssr_12765,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3758_s13415_021_00942_5,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_emo0000753,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_smi_3061,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_sleep_zsac140,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000649,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaab062,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3758_s13428_021_01553_1,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_smi_3103,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_famp_12789,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ssmph_2022_101120,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpsyg_2022_822564,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1123_japa_2021_0267,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_neu0000782,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jbusres_2022_06_035,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_S0033291721000398,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_intell_2022_101631,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2021_100273,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10067_020_05370_3,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbaa069,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2021_04_0911,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1038_s41598_021_92576_3,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s13167_021_00255_0,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_S003329172000135X,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ctim_2021_102751,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_j_1468_5906_2006_00327_x,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_1745691620984393,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000000943,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_2167702621993900,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_08952841_2019_1700729,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_pbb_2021_173291,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_HTR_0000000000000703,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1089_acm_2020_0514,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000502,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10253890_2020_1813711,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_jcop_22536,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2021_100366,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00221465211023424,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_08870446_2020_1809660,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_emo0000958,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1073_pnas_2024770118,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000460,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph182312533,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10967494_2020_1802631,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbz091,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_zygo_12747,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1257_jep_35_4_171,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_avb_2020_101505,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13607863_2020_1822284,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_HTR_0000000000000664,2026-06-24T15:48:30Z,success,midus_web
midus_doi_doi_org_10_1016_j_jad_2021_05_009,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_neubiorev_2021_09_051,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_obhdp_2021_04_002,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_thg_2021_48,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_30965_23642807_bja10014,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_2458_v11i1_23914,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1001_jamahealthforum_2021_1652,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbab095,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0192513X20984505,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_jclp_23272,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1176_appi_ajp_2021_20121776,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_aje_kwab060,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1108_JAP_04_2021_0014,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_17456916211008823,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_ejsp_2809,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_hea0001061,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2021_100341,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_01926187_2021_1913667,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_obhdp_2021_06_002,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0261375,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pspp0000396,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_apl0000501,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_pbb_2021_173268,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3758_s13428_020_01530_0,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1159_000510696,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fcvm_2021_744611,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10519_021_10048_w,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2020_110336,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_cpnec_2021_100072,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0165025419885026,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0091415019893369,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_joop_12332,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10943_021_01259_w,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1186_s12937_021_00700_w,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbaa104,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geront_gnab086,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_csbj_2021_03_003,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2020_12_086,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1038_s41598_021_82168_6,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2020_104892,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2021_110933,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11205_021_02723_6,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_09638237_2021_1875411,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_sleh_2020_06_010,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0243685,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1123_jpah_2020_0300,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_wps_20859,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00110000211015909,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_smi_2974,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0146167220929824,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2021_01_015,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_07317115_2021_1920531,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chiabu_2021_105337,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0886260519869068,2026-06-24T15:48:30Z,success,midus_web
midus_doi_doi_org_10_1111_fare_12511,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13607863_2020_1805722,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaaa048,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1089_jwh_2020_8757,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2021_100300,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2021_113800,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbaa020,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0956797620980738,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0091415019887688,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jvb_2021_103562,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph182413334,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s41105_020_00302_9,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_pm_pnaa345,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpain_2021_03_139,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpsyt_2021_665742,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00221465211028152,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_aje_kwab067,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0248822,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jrp_2021_104105,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2021_114405,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2019_109737,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_19485565_2021_1983761,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10519_020_10034_8,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2021_110541,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10253890_2020_1869935,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13697137_2021_1945026,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2021_100391,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2021_02_018,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_dhjo_2020_101047,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_fsh0000579,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1073_pnas_2102619118,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_2147_ijgm_s334972,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2021_114272,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2021_105130,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2021_01_032,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_pm_pnab135,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_envint_2020_106205,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_2167702620956967,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10902_020_00325_6,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11916_021_00982_z,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11482_020_09830_5,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0146167220942361,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_04866134211035565,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0886260519847781,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1523_JNEUROSCI_1637_20_2021,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_spc3_12593,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_bjdp_12357,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s12110_021_09398_5,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_08982643211011020,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_sleepe_2021_100016,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_wss_2021_100047,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11357_020_00319_5,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10804_021_09379_z,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_jbm4_10527,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_rel12110914,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_oso_9780197512531_003_0005,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_oso_9780197512531_003_0019,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_oso_9780197512531_003_0021,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0030222819894139,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jsr_13515,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1089_acm_2020_0414,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0950017020952662,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chiabu_2021_105306,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_08952841_2020_1838238,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000514,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_00221309_2020_1743228,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaab018,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2021_08_217,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_08982643211018552,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_2167702620985152,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbaa086,2026-06-24T15:48:30Z,success,midus_web
