dataset,metric,value,top_x,year,computed_date
HPFS,top_x_share,0.86,10,2024,2026-07-06
HPFS,hhi,0.8163999999999989,NA,2025,2026-07-06
HPFS,top_x_share,0.3,1,2025,2026-07-06
HPFS,top_x_share,0.64,3,2025,2026-07-06
HPFS,top_x_share,0.7,5,2025,2026-07-06
HPFS,top_x_share,0.8,10,2025,2026-07-06
HPFS,hhi,0.6749594375338034,NA,2026,2026-07-06
HPFS,top_x_share,0.6046511627906976,1,2026,2026-07-06
HPFS,top_x_share,0.6046511627906976,3,2026,2026-07-06
HPFS,top_x_share,0.6046511627906976,5,2026,2026-07-06
HPFS,top_x_share,0.627906976744186,10,2026,2026-07-06
