birth_week,death_year,deaths_total,birth_year,group,study,age,week_in_year,treated,rate,log_rate,study_name
12-18 April 1968,1981,2.0,1968,3,BCS70 1970,13,6,0,0.119704927354072,-2.12272550307101,BCS70
19-25 April 1968,1981,4.0,1968,3,BCS70 1970,13,7,0,0.239409854708144,-1.42957832251107,BCS70
26-2 April/May 1968,1981,4.0,1968,3,BCS70 1970,13,8,0,0.239409854708144,-1.42957832251107,BCS70
3-9 May 1968,1981,5.0,1968,3,BCS70 1970,13,9,0,0.299262318385181,-1.20643477119686,BCS70
8-14 March 1969,1981,5.0,1969,3,BCS70 1970,12,1,0,0.309635868218974,-1.17235829055659,BCS70
15-21 March 1969,1981,1.0,1969,3,BCS70 1970,12,2,0,0.0619271736437949,-2.78179620299069,BCS70
22-28 March 1969,1981,3.0,1969,3,BCS70 1970,12,3,0,0.185781520931385,-1.68318391432258,BCS70
29-4 March/April 1969,1981,5.0,1969,3,BCS70 1970,12,4,0,0.309635868218974,-1.17235829055659,BCS70
5-11 April 1969,1981,4.0,1969,3,BCS70 1970,12,5,0,0.24770869457518,-1.3955018418708,BCS70
12-18 April 1969,1981,0.0,1969,3,BCS70 1970,12,6,0,0.0,-inf,BCS70
19-25 April 1969,1981,3.0,1969,3,BCS70 1970,12,7,0,0.185781520931385,-1.68318391432258,BCS70
26-2 April/May 1969,1981,4.0,1969,3,BCS70 1970,12,8,0,0.24770869457518,-1.3955018418708,BCS70
3-9 May 1969,1981,0.0,1969,3,BCS70 1970,12,9,0,0.0,-inf,BCS70
8-14 March 1970,1981,6.0,1970,3,BCS70 1970,11,1,0,0.3933910306845,-0.932951172767262,BCS70
15-21 March 1970,1981,4.0,1970,3,BCS70 1970,11,2,0,0.262260687123,-1.33841628087543,BCS70
22-28 March 1970,1981,6.0,1970,3,BCS70 1970,11,3,0,0.3933910306845,-0.932951172767262,BCS70
29-4 March/April 1970,1981,4.0,1970,3,BCS70 1970,11,4,0,0.262260687123,-1.33841628087543,BCS70
5-11 April 1970,1981,2.0,1970,3,BCS70 1970,11,5,1,0.1311303435615,-2.03156346143537,BCS70
12-18 April 1970,1981,3.0,1970,3,BCS70 1970,11,6,0,0.19669551534225,-1.62609835332721,BCS70
19-25 April 1970,1981,1.0,1970,3,BCS70 1970,11,7,0,0.0655651717807501,-2.72471064199532,BCS70
26-2 April/May 1970,1981,4.0,1970,3,BCS70 1970,11,8,0,0.262260687123,-1.33841628087543,BCS70
3-9 May 1970,1981,3.0,1970,3,BCS70 1970,11,9,0,0.19669551534225,-1.62609835332721,BCS70
8-14 March 1971,1981,2.0,1971,3,BCS70 1970,10,1,0,0.126027915183213,-2.07125184749591,BCS70
15-21 March 1971,1981,2.0,1971,3,BCS70 1970,10,2,0,0.126027915183213,-2.07125184749591,BCS70
22-28 March 1971,1981,4.0,1971,3,BCS70 1970,10,3,0,0.252055830366426,-1.37810466693597,BCS70
29-4 March/April 1971,1981,4.0,1971,3,BCS70 1970,10,4,0,0.252055830366426,-1.37810466693597,BCS70
5-11 April 1971,1981,2.0,1971,3,BCS70 1970,10,5,0,0.126027915183213,-2.07125184749591,BCS70
12-18 April 1971,1981,1.0,1971,3,BCS70 1970,10,6,0,0.0630139575916065,-2.76439902805586,BCS70
19-25 April 1971,1981,2.0,1971,3,BCS70 1970,10,7,0,0.126027915183213,-2.07125184749591,BCS70
26-2 April/May 1971,1981,1.0,1971,3,BCS70 1970,10,8,0,0.0630139575916065,-2.76439902805586,BCS70
3-9 May 1971,1981,3.0,1971,3,BCS70 1970,10,9,0,0.18904187277482,-1.66578673938775,BCS70
8-14 March 1972,1981,3.0,1972,3,BCS70 1970,9,1,0,0.201677282734744,-1.60108646934504,BCS70
15-21 March 1972,1981,4.0,1972,3,BCS70 1970,9,2,0,0.268903043646325,-1.31340439689326,BCS70
22-28 March 1972,1981,1.0,1972,3,BCS70 1970,9,3,0,0.0672257609115813,-2.69969875801315,BCS70
29-4 March/April 1972,1981,7.0,1972,3,BCS70 1970,9,4,0,0.470580326381069,-0.753788608957838,BCS70
5-11 April 1972,1981,3.0,1972,3,BCS70 1970,9,5,0,0.201677282734744,-1.60108646934504,BCS70
12-18 April 1972,1981,0.0,1972,3,BCS70 1970,9,6,0,0.0,-inf,BCS70
19-25 April 1972,1981,1.0,1972,3,BCS70 1970,9,7,0,0.0672257609115813,-2.69969875801315,BCS70
26-2 April/May 1972,1981,2.0,1972,3,BCS70 1970,9,8,0,0.134451521823163,-2.00655157745321,BCS70
3-9 May 1972,1981,4.0,1972,3,BCS70 1970,9,9,0,0.268903043646325,-1.31340439689326,BCS70
3-9 February 1944,1982,11.0,1944,1,NSHD 1946,38,1,0,0.752278206158423,-0.284649068450871,NSHD
10-16 February 1944,1982,14.0,1944,1,NSHD 1946,38,2,0,0.957444989656175,-0.0434870116339831,NSHD
17-23 February 1944,1982,11.0,1944,1,NSHD 1946,38,3,0,0.752278206158423,-0.284649068450871,NSHD
24-1 Feb/March 1944,1982,16.0,1944,1,NSHD 1946,38,4,0,1.09422284532134,0.0900443809905396,NSHD
3-9 March 1944,1982,17.0,1944,1,NSHD 1946,38,5,0,1.16261177315393,0.150669002806974,NSHD
10-16 March 1944,1982,8.0,1944,1,NSHD 1946,38,6,0,0.547111422660671,-0.603102799569406,NSHD
17-23 March 1944,1982,13.0,1944,1,NSHD 1946,38,7,0,0.889056061823591,-0.117594983787705,NSHD
24-30 March 1944,1982,19.0,1944,1,NSHD 1946,38,8,0,1.29938962881909,0.261894637917199,NSHD
31-6 March/April 1944,1982,23.0,1944,1,NSHD 1946,38,9,0,1.57294534014943,0.452949874679908,NSHD
3-9 February 1945,1982,13.0,1945,1,NSHD 1946,37,1,0,0.946487076811067,-0.0549979620857005,NSHD
10-16 February 1945,1982,14.0,1945,1,NSHD 1946,37,2,0,1.0192937750273,0.0191100100680215,NSHD
17-23 February 1945,1982,10.0,1945,1,NSHD 1946,37,3,0,0.728066982162359,-0.317362226553191,NSHD
24-2 Feb/March 1945,1982,20.0,1945,1,NSHD 1946,37,4,0,1.45613396432472,0.375784954006754,NSHD
3-9 March 1945,1982,17.0,1945,1,NSHD 1946,37,5,0,1.23771386967601,0.213266024508979,NSHD
10-16 March 1945,1982,13.0,1945,1,NSHD 1946,37,6,0,0.946487076811067,-0.0549979620857005,NSHD
17-23 March 1945,1982,15.0,1945,1,NSHD 1946,37,7,0,1.09210047324354,0.0881028815549729,NSHD
24-30 March 1945,1982,10.0,1945,1,NSHD 1946,37,8,0,0.728066982162359,-0.317362226553191,NSHD
31-6 March/April 1945,1982,17.0,1945,1,NSHD 1946,37,9,0,1.23771386967601,0.213266024508979,NSHD
3-9 February 1946,1982,9.0,1946,1,NSHD 1946,36,1,0,0.642054574638844,-0.443081971679471,NSHD
10-16 February 1946,1982,18.0,1946,1,NSHD 1946,36,2,0,1.28410914927769,0.250065208880474,NSHD
17-23 February 1946,1982,13.0,1946,1,NSHD 1946,36,3,0,0.92741216336722,-0.0753571915541538,NSHD
24-2 Feb/March 1946,1982,13.0,1946,1,NSHD 1946,36,4,0,0.92741216336722,-0.0753571915541538,NSHD
3-9 March 1946,1982,18.0,1946,1,NSHD 1946,36,5,1,1.28410914927769,0.250065208880474,NSHD
10-16 March 1946,1982,15.0,1946,1,NSHD 1946,36,6,0,1.07009095773141,0.0677436520865196,NSHD
17-23 March 1946,1982,11.0,1946,1,NSHD 1946,36,7,0,0.784733369003032,-0.24241127621732,NSHD
24-30 March 1946,1982,14.0,1946,1,NSHD 1946,36,8,0,0.998751560549313,-0.0012492194004319,NSHD
31-6 March/April 1946,1982,19.0,1946,1,NSHD 1946,36,9,0,1.35544854645978,0.30413243015075,NSHD
3-9 February 1947,1982,20.0,1947,1,NSHD 1946,35,1,0,1.08558479095708,0.0821188196366614,NSHD
10-16 February 1947,1982,8.0,1947,1,NSHD 1946,35,2,0,0.434233916382831,-0.834171912237494,NSHD
17-23 February 1947,1982,16.0,1947,1,NSHD 1946,35,3,0,0.868467832765663,-0.141024731677548,NSHD
24-2 Feb/March 1947,1982,17.0,1947,1,NSHD 1946,35,4,0,0.922747072313517,-0.0804001098611134,NSHD
3-9 March 1947,1982,21.0,1947,1,NSHD 1946,35,5,0,1.13986403050493,0.130908983806093,NSHD
10-16 March 1947,1982,22.0,1947,1,NSHD 1946,35,6,0,1.19414327005279,0.177428999440986,NSHD
17-23 March 1947,1982,17.0,1947,1,NSHD 1946,35,7,0,0.922747072313517,-0.0804001098611134,NSHD
24-30 March 1947,1982,10.0,1947,1,NSHD 1946,35,8,0,0.542792395478539,-0.611028360923284,NSHD
31-6 March/April 1947,1982,13.0,1947,1,NSHD 1946,35,9,0,0.705630114122101,-0.348664096455793,NSHD
3-9 February 1948,1982,15.0,1948,1,NSHD 1946,34,1,0,0.926354793886058,-0.076497970972725,NSHD
10-16 February 1948,1982,11.0,1948,1,NSHD 1946,34,2,0,0.679326848849776,-0.386652899276565,NSHD
17-23 February 1948,1982,8.0,1948,1,NSHD 1946,34,3,0,0.494055890072564,-0.705106630395099,NSHD
24-1 Feb/March 1948,1982,12.0,1948,1,NSHD 1946,34,4,0,0.741083835108847,-0.299641522286935,NSHD
3-9 March 1948,1982,9.0,1948,1,NSHD 1946,34,5,0,0.555812876331635,-0.587323594738716,NSHD
10-16 March 1948,1982,8.0,1948,1,NSHD 1946,34,6,0,0.494055890072564,-0.705106630395099,NSHD
17-23 March 1948,1982,10.0,1948,1,NSHD 1946,34,7,0,0.617569862590706,-0.481963079080889,NSHD
24-30 March 1948,1982,10.0,1948,1,NSHD 1946,34,8,0,0.617569862590706,-0.481963079080889,NSHD
31-6 March/April 1948,1982,19.0,1948,1,NSHD 1946,34,9,0,1.17338273892234,0.159890807091505,NSHD
3-9 February 1956,1982,12.0,1956,2,NCDS 1958,26,1,0,0.852878464818763,-0.159138221338297,NCDS
10-16 February 1956,1982,11.0,1956,2,NCDS 1958,26,2,0,0.7818052594172,-0.246149598327927,NCDS
17-23 February 1956,1982,7.0,1956,2,NCDS 1958,26,3,0,0.497512437810945,-0.698134722070984,NCDS
24-1 Feb/March 1956,1982,12.0,1956,2,NCDS 1958,26,4,0,0.852878464818763,-0.159138221338297,NCDS
3-9 March 1956,1982,5.0,1956,2,NCDS 1958,26,5,0,0.355366027007818,-1.0346069586922,NCDS
10-16 March 1956,1982,9.0,1956,2,NCDS 1958,26,6,0,0.639658848614073,-0.446820293790078,NCDS
17-23 March 1956,1982,10.0,1956,2,NCDS 1958,26,7,0,0.710732054015636,-0.341459778132252,NCDS
24-30 March 1956,1982,9.0,1956,2,NCDS 1958,26,8,0,0.639658848614073,-0.446820293790078,NCDS
31-6 March/April 1956,1982,7.0,1956,2,NCDS 1958,26,9,0,0.497512437810945,-0.698134722070984,NCDS
3-9 February 1957,1982,5.0,1957,2,NCDS 1958,25,1,0,0.349876668474363,-1.05017456238515,NCDS
10-16 February 1957,1982,11.0,1957,2,NCDS 1958,25,2,0,0.769728670643598,-0.261717202020879,NCDS
17-23 February 1957,1982,13.0,1957,2,NCDS 1958,25,3,0,0.909679338033343,-0.0946631173577126,NCDS
24-2 Feb/March 1957,1982,8.0,1957,2,NCDS 1958,25,4,0,0.559802669558981,-0.580170933139413,NCDS
3-9 March 1957,1982,11.0,1957,2,NCDS 1958,25,5,0,0.769728670643598,-0.261717202020879,NCDS
10-16 March 1957,1982,12.0,1957,2,NCDS 1958,25,6,0,0.839704004338471,-0.174705825031249,NCDS
17-23 March 1957,1982,8.0,1957,2,NCDS 1958,25,7,0,0.559802669558981,-0.580170933139413,NCDS
24-30 March 1957,1982,9.0,1957,2,NCDS 1958,25,8,0,0.629778003253853,-0.46238789748303,NCDS
31-6 March/April 1957,1982,9.0,1957,2,NCDS 1958,25,9,0,0.629778003253853,-0.46238789748303,NCDS
3-9 February 1958,1982,8.0,1958,2,NCDS 1958,24,1,0,0.546765540101835,-0.603735197146351,NCDS
10-16 February 1958,1982,7.0,1958,2,NCDS 1958,24,2,0,0.478419847589106,-0.737266589770873,NCDS
17-23 February 1958,1982,8.0,1958,2,NCDS 1958,24,3,0,0.546765540101835,-0.603735197146351,NCDS
24-2 Feb/March 1958,1982,8.0,1958,2,NCDS 1958,24,4,0,0.546765540101835,-0.603735197146351,NCDS
3-9 March 1958,1982,8.0,1958,2,NCDS 1958,24,5,1,0.546765540101835,-0.603735197146351,NCDS
10-16 March 1958,1982,8.0,1958,2,NCDS 1958,24,6,0,0.546765540101835,-0.603735197146351,NCDS
17-23 March 1958,1982,8.0,1958,2,NCDS 1958,24,7,0,0.546765540101835,-0.603735197146351,NCDS
24-30 March 1958,1982,18.0,1958,2,NCDS 1958,24,8,0,1.23022246522913,0.207195019069978,NCDS
31-6 March/April 1958,1982,11.0,1958,2,NCDS 1958,24,9,0,0.751802617640023,-0.285281466027816,NCDS
3-9 February 1959,1982,13.0,1959,2,NCDS 1958,23,1,0,0.860912898793066,-0.149761942513679,NCDS
10-16 February 1959,1982,8.0,1959,2,NCDS 1958,23,2,0,0.529792553103425,-0.63526975829538,NCDS
17-23 February 1959,1982,4.0,1959,2,NCDS 1958,23,3,0,0.264896276551713,-1.32841693885532,NCDS
24-2 Feb/March 1959,1982,5.0,1959,2,NCDS 1958,23,4,0,0.331120345689641,-1.10527338754112,NCDS
3-9 March 1959,1982,14.0,1959,2,NCDS 1958,23,5,0,0.927136967930995,-0.0756539703599569,NCDS
10-16 March 1959,1982,7.0,1959,2,NCDS 1958,23,6,0,0.463568483965497,-0.768801150919902,NCDS
17-23 March 1959,1982,13.0,1959,2,NCDS 1958,23,7,0,0.860912898793066,-0.149761942513679,NCDS
24-30 March 1959,1982,5.0,1959,2,NCDS 1958,23,8,0,0.331120345689641,-1.10527338754112,NCDS
31-6 March/April 1959,1982,13.0,1959,2,NCDS 1958,23,9,0,0.860912898793066,-0.149761942513679,NCDS
3-9 February 1960,1982,8.0,1960,2,NCDS 1958,22,1,0,0.497172332359704,-0.698818567797177,NCDS
10-16 February 1960,1982,9.0,1960,2,NCDS 1958,22,2,0,0.559318873904667,-0.581035532140794,NCDS
17-23 February 1960,1982,9.0,1960,2,NCDS 1958,22,3,0,0.559318873904667,-0.581035532140794,NCDS
24-1 Feb/March 1960,1982,8.0,1960,2,NCDS 1958,22,4,0,0.497172332359704,-0.698818567797177,NCDS
3-9 March 1960,1982,11.0,1960,2,NCDS 1958,22,5,0,0.683611956994593,-0.380364836678643,NCDS
10-16 March 1960,1982,7.0,1960,2,NCDS 1958,22,6,0,0.435025790814741,-0.8323499604217,NCDS
17-23 March 1960,1982,8.0,1960,2,NCDS 1958,22,7,0,0.497172332359704,-0.698818567797177,NCDS
24-30 March 1960,1982,11.0,1960,2,NCDS 1958,22,8,0,0.683611956994593,-0.380364836678643,NCDS
31-6 March/April 1960,1982,5.0,1960,2,NCDS 1958,22,9,0,0.310732707724815,-1.16882219704291,NCDS
8-14 March 1968,1982,5.0,1968,3,BCS70 1970,14,1,0,0.299262318385181,-1.20643477119686,BCS70
15-21 March 1968,1982,3.0,1968,3,BCS70 1970,14,2,0,0.179557391031108,-1.71726039496285,BCS70
22-28 March 1968,1982,5.0,1968,3,BCS70 1970,14,3,0,0.299262318385181,-1.20643477119686,BCS70
29-4 March/April 1968,1982,5.0,1968,3,BCS70 1970,14,4,0,0.299262318385181,-1.20643477119686,BCS70
5-11 April 1968,1982,3.0,1968,3,BCS70 1970,14,5,0,0.179557391031108,-1.71726039496285,BCS70
12-18 April 1968,1982,3.0,1968,3,BCS70 1970,14,6,0,0.179557391031108,-1.71726039496285,BCS70
19-25 April 1968,1982,1.0,1968,3,BCS70 1970,14,7,0,0.0598524636770361,-2.81587268363096,BCS70
26-2 April/May 1968,1982,1.0,1968,3,BCS70 1970,14,8,0,0.0598524636770361,-2.81587268363096,BCS70
3-9 May 1968,1982,6.0,1968,3,BCS70 1970,14,9,0,0.359114782062217,-1.0241132144029,BCS70
8-14 March 1969,1982,3.0,1969,3,BCS70 1970,13,1,0,0.185781520931385,-1.68318391432258,BCS70
15-21 March 1969,1982,1.0,1969,3,BCS70 1970,13,2,0,0.0619271736437949,-2.78179620299069,BCS70
22-28 March 1969,1982,7.0,1969,3,BCS70 1970,13,3,0,0.433490215506564,-0.835886053935381,BCS70
29-4 March/April 1969,1982,3.0,1969,3,BCS70 1970,13,4,0,0.185781520931385,-1.68318391432258,BCS70
5-11 April 1969,1982,1.0,1969,3,BCS70 1970,13,5,0,0.0619271736437949,-2.78179620299069,BCS70
12-18 April 1969,1982,3.0,1969,3,BCS70 1970,13,6,0,0.185781520931385,-1.68318391432258,BCS70
19-25 April 1969,1982,4.0,1969,3,BCS70 1970,13,7,0,0.24770869457518,-1.3955018418708,BCS70
26-2 April/May 1969,1982,3.0,1969,3,BCS70 1970,13,8,0,0.185781520931385,-1.68318391432258,BCS70
3-9 May 1969,1982,2.0,1969,3,BCS70 1970,13,9,0,0.12385434728759,-2.08864902243075,BCS70
8-14 March 1970,1982,1.0,1970,3,BCS70 1970,12,1,0,0.0655651717807501,-2.72471064199532,BCS70
15-21 March 1970,1982,1.0,1970,3,BCS70 1970,12,2,0,0.0655651717807501,-2.72471064199532,BCS70
22-28 March 1970,1982,3.0,1970,3,BCS70 1970,12,3,0,0.19669551534225,-1.62609835332721,BCS70
29-4 March/April 1970,1982,5.0,1970,3,BCS70 1970,12,4,0,0.32782585890375,-1.11527272956122,BCS70
5-11 April 1970,1982,2.0,1970,3,BCS70 1970,12,5,1,0.1311303435615,-2.03156346143537,BCS70
12-18 April 1970,1982,6.0,1970,3,BCS70 1970,12,6,0,0.3933910306845,-0.932951172767262,BCS70
19-25 April 1970,1982,3.0,1970,3,BCS70 1970,12,7,0,0.19669551534225,-1.62609835332721,BCS70
26-2 April/May 1970,1982,2.0,1970,3,BCS70 1970,12,8,0,0.1311303435615,-2.03156346143537,BCS70
3-9 May 1970,1982,3.0,1970,3,BCS70 1970,12,9,0,0.19669551534225,-1.62609835332721,BCS70
8-14 March 1971,1982,6.0,1971,3,BCS70 1970,11,1,0,0.378083745549639,-0.972639558827801,BCS70
15-21 March 1971,1982,6.0,1971,3,BCS70 1970,11,2,0,0.378083745549639,-0.972639558827801,BCS70
22-28 March 1971,1982,6.0,1971,3,BCS70 1970,11,3,0,0.378083745549639,-0.972639558827801,BCS70
29-4 March/April 1971,1982,3.0,1971,3,BCS70 1970,11,4,0,0.18904187277482,-1.66578673938775,BCS70
5-11 April 1971,1982,8.0,1971,3,BCS70 1970,11,5,0,0.504111660732852,-0.68495748637602,BCS70
12-18 April 1971,1982,3.0,1971,3,BCS70 1970,11,6,0,0.18904187277482,-1.66578673938775,BCS70
19-25 April 1971,1982,4.0,1971,3,BCS70 1970,11,7,0,0.252055830366426,-1.37810466693597,BCS70
26-2 April/May 1971,1982,3.0,1971,3,BCS70 1970,11,8,0,0.18904187277482,-1.66578673938775,BCS70
3-9 May 1971,1982,2.0,1971,3,BCS70 1970,11,9,0,0.126027915183213,-2.07125184749591,BCS70
8-14 March 1972,1982,5.0,1972,3,BCS70 1970,10,1,0,0.336128804557907,-1.09026084557905,BCS70
15-21 March 1972,1982,1.0,1972,3,BCS70 1970,10,2,0,0.0672257609115813,-2.69969875801315,BCS70
22-28 March 1972,1982,5.0,1972,3,BCS70 1970,10,3,0,0.336128804557907,-1.09026084557905,BCS70
29-4 March/April 1972,1982,6.0,1972,3,BCS70 1970,10,4,0,0.403354565469488,-0.907939288785096,BCS70
5-11 April 1972,1982,3.0,1972,3,BCS70 1970,10,5,0,0.201677282734744,-1.60108646934504,BCS70
12-18 April 1972,1982,3.0,1972,3,BCS70 1970,10,6,0,0.201677282734744,-1.60108646934504,BCS70
19-25 April 1972,1982,1.0,1972,3,BCS70 1970,10,7,0,0.0672257609115813,-2.69969875801315,BCS70
26-2 April/May 1972,1982,2.0,1972,3,BCS70 1970,10,8,0,0.134451521823163,-2.00655157745321,BCS70
3-9 May 1972,1982,3.0,1972,3,BCS70 1970,10,9,0,0.201677282734744,-1.60108646934504,BCS70
3-9 February 1944,1983,16.0,1944,1,NSHD 1946,39,1,0,1.09422284532134,0.0900443809905396,NSHD
10-16 February 1944,1983,14.0,1944,1,NSHD 1946,39,2,0,0.957444989656175,-0.0434870116339831,NSHD
17-23 February 1944,1983,19.0,1944,1,NSHD 1946,39,3,0,1.29938962881909,0.261894637917199,NSHD
24-1 Feb/March 1944,1983,18.0,1944,1,NSHD 1946,39,4,0,1.23100070098651,0.207827416646923,NSHD
3-9 March 1944,1983,21.0,1944,1,NSHD 1946,39,5,0,1.43616748448426,0.361978096474181,NSHD
10-16 March 1944,1983,16.0,1944,1,NSHD 1946,39,6,0,1.09422284532134,0.0900443809905396,NSHD
17-23 March 1944,1983,14.0,1944,1,NSHD 1946,39,7,0,0.957444989656175,-0.0434870116339831,NSHD
24-30 March 1944,1983,8.0,1944,1,NSHD 1946,39,8,0,0.547111422660671,-0.603102799569406,NSHD
31-6 March/April 1944,1983,20.0,1944,1,NSHD 1946,39,9,0,1.36777855665168,0.313187932304749,NSHD
3-9 February 1945,1983,9.0,1945,1,NSHD 1946,38,1,0,0.655260283946123,-0.422722742211018,NSHD
10-16 February 1945,1983,13.0,1945,1,NSHD 1946,38,2,0,0.946487076811067,-0.0549979620857005,NSHD
17-23 February 1945,1983,15.0,1945,1,NSHD 1946,38,3,0,1.09210047324354,0.0881028815549729,NSHD
24-2 Feb/March 1945,1983,12.0,1945,1,NSHD 1946,38,4,0,0.873680378594831,-0.135040669759237,NSHD
3-9 March 1945,1983,11.0,1945,1,NSHD 1946,38,5,0,0.800873680378595,-0.222052046748867,NSHD
10-16 March 1945,1983,11.0,1945,1,NSHD 1946,38,6,0,0.800873680378595,-0.222052046748867,NSHD
17-23 March 1945,1983,8.0,1945,1,NSHD 1946,38,7,0,0.582453585729887,-0.540505777867401,NSHD
24-30 March 1945,1983,11.0,1945,1,NSHD 1946,38,8,0,0.800873680378595,-0.222052046748867,NSHD
31-6 March/April 1945,1983,18.0,1945,1,NSHD 1946,38,9,0,1.31052056789225,0.270424438348927,NSHD
3-9 February 1946,1983,10.0,1946,1,NSHD 1946,37,1,0,0.713393971820938,-0.337721456021645,NSHD
10-16 February 1946,1983,13.0,1946,1,NSHD 1946,37,2,0,0.92741216336722,-0.0753571915541538,NSHD
17-23 February 1946,1983,9.0,1946,1,NSHD 1946,37,3,0,0.642054574638844,-0.443081971679471,NSHD
24-2 Feb/March 1946,1983,14.0,1946,1,NSHD 1946,37,4,0,0.998751560549313,-0.0012492194004319,NSHD
3-9 March 1946,1983,13.0,1946,1,NSHD 1946,37,5,1,0.92741216336722,-0.0753571915541538,NSHD
10-16 March 1946,1983,21.0,1946,1,NSHD 1946,37,6,0,1.49812734082397,0.404215888707733,NSHD
17-23 March 1946,1983,13.0,1946,1,NSHD 1946,37,7,0,0.92741216336722,-0.0753571915541538,NSHD
24-30 March 1946,1983,6.0,1946,1,NSHD 1946,37,8,0,0.428036383092563,-0.848547079787636,NSHD
31-6 March/April 1946,1983,17.0,1946,1,NSHD 1946,37,9,0,1.21276975209559,0.192906795040526,NSHD
3-9 February 1947,1983,16.0,1947,1,NSHD 1946,36,1,0,0.868467832765663,-0.141024731677548,NSHD
10-16 February 1947,1983,11.0,1947,1,NSHD 1946,36,2,0,0.597071635026393,-0.515718181118959,NSHD
17-23 February 1947,1983,14.0,1947,1,NSHD 1946,36,3,0,0.759909353669955,-0.274556124302071,NSHD
24-2 Feb/March 1947,1983,19.0,1947,1,NSHD 1946,36,4,0,1.03130555140922,0.030825525249111,NSHD
3-9 March 1947,1983,24.0,1947,1,NSHD 1946,36,5,0,1.30270174914849,0.264440376430616,NSHD
10-16 March 1947,1983,12.0,1947,1,NSHD 1946,36,6,0,0.651350874574247,-0.428706804129329,NSHD
17-23 March 1947,1983,23.0,1947,1,NSHD 1946,36,7,0,1.24842250960064,0.22188076201182,NSHD
24-30 March 1947,1983,14.0,1947,1,NSHD 1946,36,8,0,0.759909353669955,-0.274556124302071,NSHD
31-6 March/April 1947,1983,13.0,1947,1,NSHD 1946,36,9,0,0.705630114122101,-0.348664096455793,NSHD
3-9 February 1948,1983,14.0,1948,1,NSHD 1946,35,1,0,0.864597807626988,-0.145490842459676,NSHD
10-16 February 1948,1983,11.0,1948,1,NSHD 1946,35,2,0,0.679326848849776,-0.386652899276565,NSHD
17-23 February 1948,1983,17.0,1948,1,NSHD 1946,35,3,0,1.0498687664042,0.048665171981281,NSHD
24-1 Feb/March 1948,1983,14.0,1948,1,NSHD 1946,35,4,0,0.864597807626988,-0.145490842459676,NSHD
3-9 March 1948,1983,17.0,1948,1,NSHD 1946,35,5,0,1.0498687664042,0.048665171981281,NSHD
10-16 March 1948,1983,13.0,1948,1,NSHD 1946,35,6,0,0.802840821367917,-0.219598814613398,NSHD
17-23 March 1948,1983,12.0,1948,1,NSHD 1946,35,7,0,0.741083835108847,-0.299641522286935,NSHD
24-30 March 1948,1983,14.0,1948,1,NSHD 1946,35,8,0,0.864597807626988,-0.145490842459676,NSHD
31-6 March/April 1948,1983,20.0,1948,1,NSHD 1946,35,9,0,1.23513972518141,0.211184101479056,NSHD
3-9 February 1956,1983,12.0,1956,2,NCDS 1958,27,1,0,0.852878464818763,-0.159138221338297,NCDS
10-16 February 1956,1983,8.0,1956,2,NCDS 1958,27,2,0,0.568585643212509,-0.564603329446462,NCDS
17-23 February 1956,1983,13.0,1956,2,NCDS 1958,27,3,0,0.923951670220327,-0.0790955136647609,NCDS
24-1 Feb/March 1956,1983,12.0,1956,2,NCDS 1958,27,4,0,0.852878464818763,-0.159138221338297,NCDS
3-9 March 1956,1983,11.0,1956,2,NCDS 1958,27,5,0,0.7818052594172,-0.246149598327927,NCDS
10-16 March 1956,1983,6.0,1956,2,NCDS 1958,27,6,0,0.426439232409382,-0.852285401898243,NCDS
17-23 March 1956,1983,8.0,1956,2,NCDS 1958,27,7,0,0.568585643212509,-0.564603329446462,NCDS
24-30 March 1956,1983,11.0,1956,2,NCDS 1958,27,8,0,0.7818052594172,-0.246149598327927,NCDS
31-6 March/April 1956,1983,7.0,1956,2,NCDS 1958,27,9,0,0.497512437810945,-0.698134722070984,NCDS
3-9 February 1957,1983,6.0,1957,2,NCDS 1958,26,1,0,0.419852002169235,-0.867853005591194,NCDS
10-16 February 1957,1983,11.0,1957,2,NCDS 1958,26,2,0,0.769728670643598,-0.261717202020879,NCDS
17-23 February 1957,1983,6.0,1957,2,NCDS 1958,26,3,0,0.419852002169235,-0.867853005591194,NCDS
24-2 Feb/March 1957,1983,9.0,1957,2,NCDS 1958,26,4,0,0.629778003253853,-0.46238789748303,NCDS
3-9 March 1957,1983,7.0,1957,2,NCDS 1958,26,5,0,0.489827335864108,-0.713702325763936,NCDS
10-16 March 1957,1983,12.0,1957,2,NCDS 1958,26,6,0,0.839704004338471,-0.174705825031249,NCDS
17-23 March 1957,1983,6.0,1957,2,NCDS 1958,26,7,0,0.419852002169235,-0.867853005591194,NCDS
24-30 March 1957,1983,4.0,1957,2,NCDS 1958,26,8,0,0.27990133477949,-1.27331811369936,NCDS
31-6 March/April 1957,1983,9.0,1957,2,NCDS 1958,26,9,0,0.629778003253853,-0.46238789748303,NCDS
3-9 February 1958,1983,5.0,1958,2,NCDS 1958,25,1,0,0.341728462563647,-1.07373882639209,NCDS
10-16 February 1958,1983,11.0,1958,2,NCDS 1958,25,2,0,0.751802617640023,-0.285281466027816,NCDS
17-23 February 1958,1983,9.0,1958,2,NCDS 1958,25,3,0,0.615111232614564,-0.485952161489967,NCDS
24-2 Feb/March 1958,1983,7.0,1958,2,NCDS 1958,25,4,0,0.478419847589106,-0.737266589770873,NCDS
