birth_week,birth_year,group,cohort,study,week_in_year,age,cause,deaths,rate
17-23 March 1960,1960,2,0,NCDS,4,28,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,29,cancer,3.0,0.1956436676666232
17-23 March 1960,1960,2,0,NCDS,4,29,cardiovascular,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,29,external,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,29,other,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,29,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,30,cancer,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,30,cardiovascular,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,30,external,4.0,0.26085822355549754
17-23 March 1960,1960,2,0,NCDS,4,30,other,3.0,0.1956436676666232
17-23 March 1960,1960,2,0,NCDS,4,30,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,31,cancer,3.0,0.1956436676666232
17-23 March 1960,1960,2,0,NCDS,4,31,cardiovascular,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,31,external,4.0,0.26085822355549754
17-23 March 1960,1960,2,0,NCDS,4,31,other,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,31,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,32,cancer,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,32,cardiovascular,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,32,external,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,32,other,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,32,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,33,cancer,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,33,cardiovascular,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,33,external,7.0,0.45650189122212076
17-23 March 1960,1960,2,0,NCDS,4,33,other,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,33,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,34,cancer,3.0,0.1956436676666232
17-23 March 1960,1960,2,0,NCDS,4,34,cardiovascular,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,34,external,7.0,0.45650189122212076
17-23 March 1960,1960,2,0,NCDS,4,34,other,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,34,respiratory,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,35,cancer,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,35,cardiovascular,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,35,external,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,35,other,7.0,0.45650189122212076
17-23 March 1960,1960,2,0,NCDS,4,35,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,36,cancer,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,36,cardiovascular,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,36,external,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,36,other,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,36,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,37,cancer,3.0,0.1956436676666232
17-23 March 1960,1960,2,0,NCDS,4,37,cardiovascular,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,37,external,8.0,0.5217164471109951
17-23 March 1960,1960,2,0,NCDS,4,37,other,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,37,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,38,cancer,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,38,cardiovascular,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,38,external,4.0,0.26085822355549754
17-23 March 1960,1960,2,0,NCDS,4,38,other,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,38,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,39,cancer,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,39,cardiovascular,4.0,0.26085822355549754
17-23 March 1960,1960,2,0,NCDS,4,39,external,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,39,other,7.0,0.45650189122212076
17-23 March 1960,1960,2,0,NCDS,4,39,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,40,cancer,9.0,0.5869310029998697
17-23 March 1960,1960,2,0,NCDS,4,40,cardiovascular,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,40,external,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,40,other,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,40,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,41,cancer,3.0,0.1956436676666232
17-23 March 1960,1960,2,0,NCDS,4,41,cardiovascular,3.0,0.1956436676666232
17-23 March 1960,1960,2,0,NCDS,4,41,external,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,41,other,10.0,0.652145558888744
17-23 March 1960,1960,2,0,NCDS,4,41,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,42,cancer,13.0,0.8477892265553671
17-23 March 1960,1960,2,0,NCDS,4,42,cardiovascular,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,42,external,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,42,other,8.0,0.5217164471109951
17-23 March 1960,1960,2,0,NCDS,4,42,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,43,cancer,8.0,0.5217164471109951
17-23 March 1960,1960,2,0,NCDS,4,43,cardiovascular,4.0,0.26085822355549754
17-23 March 1960,1960,2,0,NCDS,4,43,external,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,43,other,4.0,0.26085822355549754
17-23 March 1960,1960,2,0,NCDS,4,43,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,44,cancer,15.0,0.978218338333116
17-23 March 1960,1960,2,0,NCDS,4,44,cardiovascular,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,44,external,7.0,0.45650189122212076
17-23 March 1960,1960,2,0,NCDS,4,44,other,9.0,0.5869310029998697
17-23 March 1960,1960,2,0,NCDS,4,44,respiratory,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,45,cancer,8.0,0.5217164471109951
17-23 March 1960,1960,2,0,NCDS,4,45,cardiovascular,9.0,0.5869310029998697
17-23 March 1960,1960,2,0,NCDS,4,45,external,4.0,0.26085822355549754
17-23 March 1960,1960,2,0,NCDS,4,45,other,7.0,0.45650189122212076
17-23 March 1960,1960,2,0,NCDS,4,45,respiratory,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,46,cancer,8.0,0.5217164471109951
17-23 March 1960,1960,2,0,NCDS,4,46,cardiovascular,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,46,external,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,46,other,10.0,0.652145558888744
17-23 March 1960,1960,2,0,NCDS,4,46,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,47,cancer,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,47,cardiovascular,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,47,external,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,47,other,8.0,0.5217164471109951
17-23 March 1960,1960,2,0,NCDS,4,47,respiratory,3.0,0.1956436676666232
17-23 March 1960,1960,2,0,NCDS,4,48,cancer,14.0,0.9130037824442415
17-23 March 1960,1960,2,0,NCDS,4,48,cardiovascular,10.0,0.652145558888744
17-23 March 1960,1960,2,0,NCDS,4,48,external,6.0,0.3912873353332464
17-23 March 1960,1960,2,0,NCDS,4,48,other,7.0,0.45650189122212076
17-23 March 1960,1960,2,0,NCDS,4,48,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,49,cancer,10.0,0.652145558888744
17-23 March 1960,1960,2,0,NCDS,4,49,cardiovascular,10.0,0.652145558888744
17-23 March 1960,1960,2,0,NCDS,4,49,external,4.0,0.26085822355549754
17-23 March 1960,1960,2,0,NCDS,4,49,other,7.0,0.45650189122212076
17-23 March 1960,1960,2,0,NCDS,4,49,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,50,cancer,18.0,1.1738620059997393
17-23 March 1960,1960,2,0,NCDS,4,50,cardiovascular,12.0,0.7825746706664928
17-23 March 1960,1960,2,0,NCDS,4,50,external,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,50,other,8.0,0.5217164471109951
17-23 March 1960,1960,2,0,NCDS,4,50,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,51,cancer,15.0,0.978218338333116
17-23 March 1960,1960,2,0,NCDS,4,51,cardiovascular,11.0,0.7173601147776184
17-23 March 1960,1960,2,0,NCDS,4,51,external,5.0,0.326072779444372
17-23 March 1960,1960,2,0,NCDS,4,51,other,8.0,0.5217164471109951
17-23 March 1960,1960,2,0,NCDS,4,51,respiratory,1.0,0.06521455588887438
17-23 March 1960,1960,2,0,NCDS,4,52,cancer,24.0,1.5651493413329856
17-23 March 1960,1960,2,0,NCDS,4,52,cardiovascular,17.0,1.1086474501108647
17-23 March 1960,1960,2,0,NCDS,4,52,external,2.0,0.13042911177774877
17-23 March 1960,1960,2,0,NCDS,4,52,other,11.0,0.7173601147776184
17-23 March 1960,1960,2,0,NCDS,4,52,respiratory,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,53,cancer,19.0,1.2390765618886135
17-23 March 1960,1960,2,0,NCDS,4,53,cardiovascular,14.0,0.9130037824442415
17-23 March 1960,1960,2,0,NCDS,4,53,external,0.0,0.0
17-23 March 1960,1960,2,0,NCDS,4,53,other,11.0,0.7173601147776184
17-23 March 1960,1960,2,0,NCDS,4,53,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,2,cancer,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,2,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,2,external,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,2,other,8.0,0.5217164471109951
19-25 April 1968,1968,3,0,BCS70,3,2,respiratory,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,3,cancer,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,3,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,3,external,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,3,other,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,3,respiratory,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,4,cancer,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,4,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,4,external,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,4,other,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,4,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,5,cancer,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,5,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,5,external,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,5,other,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,5,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,6,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,6,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,6,external,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,6,other,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,6,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,7,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,7,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,7,external,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,7,other,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,7,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,8,cancer,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,8,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,8,external,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,8,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,8,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,9,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,9,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,9,external,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,9,other,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,9,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,10,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,10,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,10,external,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,10,other,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,10,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,11,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,11,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,11,external,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,11,other,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,11,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,12,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,12,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,12,external,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,12,other,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,12,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,13,cancer,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,13,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,13,external,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,13,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,13,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,14,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,14,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,14,external,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,14,other,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,14,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,15,cancer,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,15,cardiovascular,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,15,external,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,15,other,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,15,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,16,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,16,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,16,external,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,16,other,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,16,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,17,cancer,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,17,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,17,external,7.0,0.45650189122212076
19-25 April 1968,1968,3,0,BCS70,3,17,other,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,17,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,18,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,18,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,18,external,6.0,0.3912873353332464
19-25 April 1968,1968,3,0,BCS70,3,18,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,18,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,19,cancer,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,19,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,19,external,7.0,0.45650189122212076
19-25 April 1968,1968,3,0,BCS70,3,19,other,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,19,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,20,cancer,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,20,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,20,external,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,20,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,20,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,21,cancer,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,21,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,21,external,8.0,0.5217164471109951
19-25 April 1968,1968,3,0,BCS70,3,21,other,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,21,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,22,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,22,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,22,external,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,22,other,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,22,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,23,cancer,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,23,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,23,external,9.0,0.5869310029998697
19-25 April 1968,1968,3,0,BCS70,3,23,other,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,23,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,24,cancer,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,24,cardiovascular,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,24,external,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,24,other,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,24,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,25,cancer,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,25,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,25,external,9.0,0.5869310029998697
19-25 April 1968,1968,3,0,BCS70,3,25,other,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,25,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,26,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,26,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,26,external,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,26,other,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,26,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,27,cancer,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,27,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,27,external,6.0,0.3912873353332464
19-25 April 1968,1968,3,0,BCS70,3,27,other,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,27,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,28,cancer,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,28,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,28,external,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,28,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,28,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,29,cancer,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,29,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,29,external,7.0,0.45650189122212076
19-25 April 1968,1968,3,0,BCS70,3,29,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,29,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,30,cancer,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,30,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,30,external,10.0,0.652145558888744
19-25 April 1968,1968,3,0,BCS70,3,30,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,30,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,31,cancer,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,31,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,31,external,8.0,0.5217164471109951
19-25 April 1968,1968,3,0,BCS70,3,31,other,7.0,0.45650189122212076
19-25 April 1968,1968,3,0,BCS70,3,31,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,32,cancer,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,32,cardiovascular,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,32,external,6.0,0.3912873353332464
19-25 April 1968,1968,3,0,BCS70,3,32,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,32,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,33,cancer,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,33,cardiovascular,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,33,external,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,33,other,7.0,0.45650189122212076
19-25 April 1968,1968,3,0,BCS70,3,33,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,34,cancer,6.0,0.3912873353332464
19-25 April 1968,1968,3,0,BCS70,3,34,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,34,external,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,34,other,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,34,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,35,cancer,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,35,cardiovascular,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,35,external,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,35,other,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,35,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,36,cancer,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,36,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,36,external,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,36,other,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,36,respiratory,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,37,cancer,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,37,cardiovascular,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,37,external,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,37,other,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,37,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,38,cancer,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,38,cardiovascular,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,38,external,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,38,other,9.0,0.5869310029998697
19-25 April 1968,1968,3,0,BCS70,3,38,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,39,cancer,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,39,cardiovascular,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,39,external,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,39,other,7.0,0.45650189122212076
19-25 April 1968,1968,3,0,BCS70,3,39,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,40,cancer,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,40,cardiovascular,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,40,external,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,40,other,6.0,0.3912873353332464
19-25 April 1968,1968,3,0,BCS70,3,40,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,41,cancer,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,41,cardiovascular,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,41,external,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,41,other,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,41,respiratory,1.0,0.06521455588887438
19-25 April 1968,1968,3,0,BCS70,3,42,cancer,12.0,0.7825746706664928
19-25 April 1968,1968,3,0,BCS70,3,42,cardiovascular,4.0,0.26085822355549754
19-25 April 1968,1968,3,0,BCS70,3,42,external,9.0,0.5869310029998697
19-25 April 1968,1968,3,0,BCS70,3,42,other,6.0,0.3912873353332464
19-25 April 1968,1968,3,0,BCS70,3,42,respiratory,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,43,cancer,6.0,0.3912873353332464
19-25 April 1968,1968,3,0,BCS70,3,43,cardiovascular,2.0,0.13042911177774877
19-25 April 1968,1968,3,0,BCS70,3,43,external,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,43,other,9.0,0.5869310029998697
19-25 April 1968,1968,3,0,BCS70,3,43,respiratory,3.0,0.1956436676666232
19-25 April 1968,1968,3,0,BCS70,3,44,cancer,9.0,0.5869310029998697
19-25 April 1968,1968,3,0,BCS70,3,44,cardiovascular,6.0,0.3912873353332464
19-25 April 1968,1968,3,0,BCS70,3,44,external,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,44,other,5.0,0.326072779444372
19-25 April 1968,1968,3,0,BCS70,3,44,respiratory,0.0,0.0
19-25 April 1968,1968,3,0,BCS70,3,45,cancer,8.0,0.5217164471109951
19-25 April 1968,1968,3,0,BCS70,3,45,cardiovascular,9.0,0.5869310029998697
