group,study,birth_week,birth_year,cohort,week_in_year,age,deaths_total,rate
2,NCDS,24-1 Feb/March 1956,1956,0,5,44,19.0,1.2390765618886135
2,NCDS,24-1 Feb/March 1956,1956,0,5,45,33.0,2.152080344332855
2,NCDS,24-1 Feb/March 1956,1956,0,5,46,33.0,2.152080344332855
2,NCDS,24-1 Feb/March 1956,1956,0,5,47,38.0,2.478153123777227
2,NCDS,24-1 Feb/March 1956,1956,0,5,48,33.0,2.152080344332855
2,NCDS,24-1 Feb/March 1956,1956,0,5,49,41.0,2.6737967914438503
2,NCDS,24-1 Feb/March 1956,1956,0,5,50,35.0,2.282509456110604
2,NCDS,24-1 Feb/March 1956,1956,0,5,51,47.0,3.0650841267770965
2,NCDS,24-1 Feb/March 1956,1956,0,5,52,43.0,2.804225903221599
2,NCDS,24-1 Feb/March 1956,1956,0,5,53,47.0,3.0650841267770965
2,NCDS,24-1 Feb/March 1956,1956,0,5,54,38.0,2.478153123777227
2,NCDS,24-1 Feb/March 1956,1956,0,5,55,69.0,4.499804356332333
2,NCDS,24-1 Feb/March 1956,1956,0,5,56,58.0,3.782444241554715
2,NCDS,24-1 Feb/March 1956,1956,0,5,57,72.0,4.695448023998957
2,NCDS,24-1 Feb/March 1960,1960,0,5,10,5.0,0.326072779444372
2,NCDS,24-1 Feb/March 1960,1960,0,5,11,5.0,0.326072779444372
2,NCDS,24-1 Feb/March 1960,1960,0,5,12,4.0,0.26085822355549754
2,NCDS,24-1 Feb/March 1960,1960,0,5,13,2.0,0.13042911177774877
2,NCDS,24-1 Feb/March 1960,1960,0,5,14,3.0,0.1956436676666232
2,NCDS,24-1 Feb/March 1960,1960,0,5,15,3.0,0.1956436676666232
2,NCDS,24-1 Feb/March 1960,1960,0,5,16,3.0,0.1956436676666232
2,NCDS,24-1 Feb/March 1960,1960,0,5,17,11.0,0.7173601147776184
2,NCDS,24-1 Feb/March 1960,1960,0,5,18,16.0,1.0434328942219901
2,NCDS,24-1 Feb/March 1960,1960,0,5,19,9.0,0.5869310029998697
2,NCDS,24-1 Feb/March 1960,1960,0,5,20,11.0,0.7173601147776184
2,NCDS,24-1 Feb/March 1960,1960,0,5,21,7.0,0.45650189122212076
2,NCDS,24-1 Feb/March 1960,1960,0,5,22,8.0,0.5217164471109951
2,NCDS,24-1 Feb/March 1960,1960,0,5,23,5.0,0.326072779444372
2,NCDS,24-1 Feb/March 1960,1960,0,5,24,8.0,0.5217164471109951
2,NCDS,24-1 Feb/March 1960,1960,0,5,25,8.0,0.5217164471109951
2,NCDS,24-1 Feb/March 1960,1960,0,5,26,7.0,0.45650189122212076
2,NCDS,24-1 Feb/March 1960,1960,0,5,27,4.0,0.26085822355549754
2,NCDS,24-1 Feb/March 1960,1960,0,5,28,15.0,0.978218338333116
2,NCDS,24-1 Feb/March 1960,1960,0,5,29,12.0,0.7825746706664928
2,NCDS,24-1 Feb/March 1960,1960,0,5,30,4.0,0.26085822355549754
2,NCDS,24-1 Feb/March 1960,1960,0,5,31,13.0,0.8477892265553671
2,NCDS,24-1 Feb/March 1960,1960,0,5,32,6.0,0.3912873353332464
2,NCDS,24-1 Feb/March 1960,1960,0,5,33,9.0,0.5869310029998697
2,NCDS,24-1 Feb/March 1960,1960,0,5,34,13.0,0.8477892265553671
2,NCDS,24-1 Feb/March 1960,1960,0,5,35,11.0,0.7173601147776184
2,NCDS,24-1 Feb/March 1960,1960,0,5,36,8.0,0.5217164471109951
2,NCDS,24-1 Feb/March 1960,1960,0,5,37,22.0,1.4347202295552368
2,NCDS,24-1 Feb/March 1960,1960,0,5,38,12.0,0.7825746706664928
2,NCDS,24-1 Feb/March 1960,1960,0,5,39,13.0,0.8477892265553671
2,NCDS,24-1 Feb/March 1960,1960,0,5,40,20.0,1.304291117777488
2,NCDS,24-1 Feb/March 1960,1960,0,5,41,22.0,1.4347202295552368
2,NCDS,24-1 Feb/March 1960,1960,0,5,42,24.0,1.5651493413329856
2,NCDS,24-1 Feb/March 1960,1960,0,5,43,19.0,1.2390765618886135
2,NCDS,24-1 Feb/March 1960,1960,0,5,44,23.0,1.4999347854441112
2,NCDS,24-1 Feb/March 1960,1960,0,5,45,17.0,1.1086474501108647
2,NCDS,24-1 Feb/March 1960,1960,0,5,46,38.0,2.478153123777227
2,NCDS,24-1 Feb/March 1960,1960,0,5,47,33.0,2.152080344332855
2,NCDS,24-1 Feb/March 1960,1960,0,5,48,31.0,2.0216512325551066
2,NCDS,24-1 Feb/March 1960,1960,0,5,49,40.0,2.608582235554976
2,NCDS,24-1 Feb/March 1960,1960,0,5,50,41.0,2.6737967914438503
2,NCDS,24-1 Feb/March 1960,1960,0,5,51,36.0,2.3477240119994787
2,NCDS,24-1 Feb/March 1960,1960,0,5,52,55.0,3.586800573888092
2,NCDS,24-1 Feb/March 1960,1960,0,5,53,55.0,3.586800573888092
2,NCDS,24-2 Feb/March 1957,1957,0,5,13,6.0,0.3912873353332464
2,NCDS,24-2 Feb/March 1957,1957,0,5,14,4.0,0.26085822355549754
2,NCDS,24-2 Feb/March 1957,1957,0,5,15,5.0,0.326072779444372
2,NCDS,24-2 Feb/March 1957,1957,0,5,16,5.0,0.326072779444372
2,NCDS,24-2 Feb/March 1957,1957,0,5,17,6.0,0.3912873353332464
2,NCDS,24-2 Feb/March 1957,1957,0,5,18,12.0,0.7825746706664928
2,NCDS,24-2 Feb/March 1957,1957,0,5,19,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1957,1957,0,5,20,13.0,0.8477892265553671
2,NCDS,24-2 Feb/March 1957,1957,0,5,21,11.0,0.7173601147776184
2,NCDS,24-2 Feb/March 1957,1957,0,5,22,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1957,1957,0,5,23,16.0,1.0434328942219901
2,NCDS,24-2 Feb/March 1957,1957,0,5,24,12.0,0.7825746706664928
2,NCDS,24-2 Feb/March 1957,1957,0,5,25,8.0,0.5217164471109951
2,NCDS,24-2 Feb/March 1957,1957,0,5,26,9.0,0.5869310029998697
2,NCDS,24-2 Feb/March 1957,1957,0,5,27,11.0,0.7173601147776184
2,NCDS,24-2 Feb/March 1957,1957,0,5,28,9.0,0.5869310029998697
2,NCDS,24-2 Feb/March 1957,1957,0,5,29,15.0,0.978218338333116
2,NCDS,24-2 Feb/March 1957,1957,0,5,30,12.0,0.7825746706664928
2,NCDS,24-2 Feb/March 1957,1957,0,5,31,16.0,1.0434328942219901
2,NCDS,24-2 Feb/March 1957,1957,0,5,32,11.0,0.7173601147776184
2,NCDS,24-2 Feb/March 1957,1957,0,5,33,8.0,0.5217164471109951
2,NCDS,24-2 Feb/March 1957,1957,0,5,34,19.0,1.2390765618886135
2,NCDS,24-2 Feb/March 1957,1957,0,5,35,11.0,0.7173601147776184
2,NCDS,24-2 Feb/March 1957,1957,0,5,36,17.0,1.1086474501108647
2,NCDS,24-2 Feb/March 1957,1957,0,5,37,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1957,1957,0,5,38,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1957,1957,0,5,39,14.0,0.9130037824442415
2,NCDS,24-2 Feb/March 1957,1957,0,5,40,12.0,0.7825746706664928
2,NCDS,24-2 Feb/March 1957,1957,0,5,41,19.0,1.2390765618886135
2,NCDS,24-2 Feb/March 1957,1957,0,5,42,26.0,1.6955784531107343
2,NCDS,24-2 Feb/March 1957,1957,0,5,43,26.0,1.6955784531107343
2,NCDS,24-2 Feb/March 1957,1957,0,5,44,22.0,1.4347202295552368
2,NCDS,24-2 Feb/March 1957,1957,0,5,45,25.0,1.63036389722186
2,NCDS,24-2 Feb/March 1957,1957,0,5,46,34.0,2.2172949002217295
2,NCDS,24-2 Feb/March 1957,1957,0,5,47,36.0,2.3477240119994787
2,NCDS,24-2 Feb/March 1957,1957,0,5,48,34.0,2.2172949002217295
2,NCDS,24-2 Feb/March 1957,1957,0,5,49,41.0,2.6737967914438503
2,NCDS,24-2 Feb/March 1957,1957,0,5,50,39.0,2.5433676796661016
2,NCDS,24-2 Feb/March 1957,1957,0,5,51,57.0,3.7172296856658407
2,NCDS,24-2 Feb/March 1957,1957,0,5,52,39.0,2.5433676796661016
2,NCDS,24-2 Feb/March 1957,1957,0,5,53,50.0,3.26072779444372
2,NCDS,24-2 Feb/March 1957,1957,0,5,54,53.0,3.456371462110343
2,NCDS,24-2 Feb/March 1957,1957,0,5,55,60.0,3.912873353332464
2,NCDS,24-2 Feb/March 1957,1957,0,5,56,47.0,3.0650841267770965
2,NCDS,24-2 Feb/March 1958,1958,0,5,12,5.0,0.326072779444372
2,NCDS,24-2 Feb/March 1958,1958,0,5,13,3.0,0.1956436676666232
2,NCDS,24-2 Feb/March 1958,1958,0,5,14,3.0,0.1956436676666232
2,NCDS,24-2 Feb/March 1958,1958,0,5,15,2.0,0.13042911177774877
2,NCDS,24-2 Feb/March 1958,1958,0,5,16,8.0,0.5217164471109951
2,NCDS,24-2 Feb/March 1958,1958,0,5,17,7.0,0.45650189122212076
2,NCDS,24-2 Feb/March 1958,1958,0,5,18,15.0,0.978218338333116
2,NCDS,24-2 Feb/March 1958,1958,0,5,19,11.0,0.7173601147776184
2,NCDS,24-2 Feb/March 1958,1958,0,5,20,12.0,0.7825746706664928
2,NCDS,24-2 Feb/March 1958,1958,0,5,21,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1958,1958,0,5,22,9.0,0.5869310029998697
2,NCDS,24-2 Feb/March 1958,1958,0,5,23,5.0,0.326072779444372
2,NCDS,24-2 Feb/March 1958,1958,0,5,24,8.0,0.5217164471109951
2,NCDS,24-2 Feb/March 1958,1958,0,5,25,7.0,0.45650189122212076
2,NCDS,24-2 Feb/March 1958,1958,0,5,26,8.0,0.5217164471109951
2,NCDS,24-2 Feb/March 1958,1958,0,5,27,2.0,0.13042911177774877
2,NCDS,24-2 Feb/March 1958,1958,0,5,28,11.0,0.7173601147776184
2,NCDS,24-2 Feb/March 1958,1958,0,5,29,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1958,1958,0,5,30,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1958,1958,0,5,31,7.0,0.45650189122212076
2,NCDS,24-2 Feb/March 1958,1958,0,5,32,14.0,0.9130037824442415
2,NCDS,24-2 Feb/March 1958,1958,0,5,33,12.0,0.7825746706664928
2,NCDS,24-2 Feb/March 1958,1958,0,5,34,13.0,0.8477892265553671
2,NCDS,24-2 Feb/March 1958,1958,0,5,35,9.0,0.5869310029998697
2,NCDS,24-2 Feb/March 1958,1958,0,5,36,15.0,0.978218338333116
2,NCDS,24-2 Feb/March 1958,1958,0,5,37,18.0,1.1738620059997393
2,NCDS,24-2 Feb/March 1958,1958,0,5,38,13.0,0.8477892265553671
2,NCDS,24-2 Feb/March 1958,1958,0,5,39,15.0,0.978218338333116
2,NCDS,24-2 Feb/March 1958,1958,0,5,40,17.0,1.1086474501108647
2,NCDS,24-2 Feb/March 1958,1958,0,5,41,11.0,0.7173601147776184
2,NCDS,24-2 Feb/March 1958,1958,0,5,42,26.0,1.6955784531107343
2,NCDS,24-2 Feb/March 1958,1958,0,5,43,15.0,0.978218338333116
2,NCDS,24-2 Feb/March 1958,1958,0,5,44,23.0,1.4999347854441112
2,NCDS,24-2 Feb/March 1958,1958,0,5,45,31.0,2.0216512325551066
2,NCDS,24-2 Feb/March 1958,1958,0,5,46,31.0,2.0216512325551066
2,NCDS,24-2 Feb/March 1958,1958,0,5,47,32.0,2.0868657884439803
2,NCDS,24-2 Feb/March 1958,1958,0,5,48,34.0,2.2172949002217295
2,NCDS,24-2 Feb/March 1958,1958,0,5,49,33.0,2.152080344332855
2,NCDS,24-2 Feb/March 1958,1958,0,5,50,36.0,2.3477240119994787
2,NCDS,24-2 Feb/March 1958,1958,0,5,51,41.0,2.6737967914438503
2,NCDS,24-2 Feb/March 1958,1958,0,5,52,59.0,3.8476587974435894
2,NCDS,24-2 Feb/March 1958,1958,0,5,53,51.0,3.3259423503325944
2,NCDS,24-2 Feb/March 1958,1958,0,5,54,40.0,2.608582235554976
2,NCDS,24-2 Feb/March 1958,1958,0,5,55,57.0,3.7172296856658407
2,NCDS,24-2 Feb/March 1959,1959,0,5,11,3.0,0.1956436676666232
2,NCDS,24-2 Feb/March 1959,1959,0,5,12,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1959,1959,0,5,13,2.0,0.13042911177774877
2,NCDS,24-2 Feb/March 1959,1959,0,5,14,4.0,0.26085822355549754
2,NCDS,24-2 Feb/March 1959,1959,0,5,15,7.0,0.45650189122212076
2,NCDS,24-2 Feb/March 1959,1959,0,5,16,8.0,0.5217164471109951
2,NCDS,24-2 Feb/March 1959,1959,0,5,17,13.0,0.8477892265553671
2,NCDS,24-2 Feb/March 1959,1959,0,5,18,14.0,0.9130037824442415
2,NCDS,24-2 Feb/March 1959,1959,0,5,19,11.0,0.7173601147776184
2,NCDS,24-2 Feb/March 1959,1959,0,5,20,6.0,0.3912873353332464
2,NCDS,24-2 Feb/March 1959,1959,0,5,21,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1959,1959,0,5,22,5.0,0.326072779444372
2,NCDS,24-2 Feb/March 1959,1959,0,5,23,5.0,0.326072779444372
2,NCDS,24-2 Feb/March 1959,1959,0,5,24,8.0,0.5217164471109951
2,NCDS,24-2 Feb/March 1959,1959,0,5,25,17.0,1.1086474501108647
2,NCDS,24-2 Feb/March 1959,1959,0,5,26,9.0,0.5869310029998697
2,NCDS,24-2 Feb/March 1959,1959,0,5,27,10.0,0.652145558888744
2,NCDS,24-2 Feb/March 1959,1959,0,5,28,5.0,0.326072779444372
2,NCDS,24-2 Feb/March 1959,1959,0,5,29,8.0,0.5217164471109951
2,NCDS,24-2 Feb/March 1959,1959,0,5,30,16.0,1.0434328942219901
2,NCDS,24-2 Feb/March 1959,1959,0,5,31,12.0,0.7825746706664928
2,NCDS,24-2 Feb/March 1959,1959,0,5,32,13.0,0.8477892265553671
2,NCDS,24-2 Feb/March 1959,1959,0,5,33,15.0,0.978218338333116
2,NCDS,24-2 Feb/March 1959,1959,0,5,34,14.0,0.9130037824442415
2,NCDS,24-2 Feb/March 1959,1959,0,5,35,17.0,1.1086474501108647
2,NCDS,24-2 Feb/March 1959,1959,0,5,36,17.0,1.1086474501108647
2,NCDS,24-2 Feb/March 1959,1959,0,5,37,18.0,1.1738620059997393
2,NCDS,24-2 Feb/March 1959,1959,0,5,38,13.0,0.8477892265553671
2,NCDS,24-2 Feb/March 1959,1959,0,5,39,19.0,1.2390765618886135
2,NCDS,24-2 Feb/March 1959,1959,0,5,40,15.0,0.978218338333116
2,NCDS,24-2 Feb/March 1959,1959,0,5,41,30.0,1.956436676666232
2,NCDS,24-2 Feb/March 1959,1959,0,5,42,17.0,1.1086474501108647
2,NCDS,24-2 Feb/March 1959,1959,0,5,43,31.0,2.0216512325551066
2,NCDS,24-2 Feb/March 1959,1959,0,5,44,33.0,2.152080344332855
2,NCDS,24-2 Feb/March 1959,1959,0,5,45,27.0,1.7607930089996087
2,NCDS,24-2 Feb/March 1959,1959,0,5,46,28.0,1.826007564888483
2,NCDS,24-2 Feb/March 1959,1959,0,5,47,28.0,1.826007564888483
2,NCDS,24-2 Feb/March 1959,1959,0,5,48,39.0,2.5433676796661016
2,NCDS,24-2 Feb/March 1959,1959,0,5,49,41.0,2.6737967914438503
2,NCDS,24-2 Feb/March 1959,1959,0,5,50,32.0,2.0868657884439803
2,NCDS,24-2 Feb/March 1959,1959,0,5,51,40.0,2.608582235554976
2,NCDS,24-2 Feb/March 1959,1959,0,5,52,42.0,2.7390113473327244
2,NCDS,24-2 Feb/March 1959,1959,0,5,53,49.0,3.1955132385548453
2,NCDS,24-2 Feb/March 1959,1959,0,5,54,60.0,3.912873353332464
2,NCDS,24-30 March 1956,1956,0,6,14,8.0,0.5217164471109951
2,NCDS,24-30 March 1956,1956,0,6,15,5.0,0.326072779444372
2,NCDS,24-30 March 1956,1956,0,6,16,2.0,0.13042911177774877
2,NCDS,24-30 March 1956,1956,0,6,17,8.0,0.5217164471109951
2,NCDS,24-30 March 1956,1956,0,6,18,13.0,0.8477892265553671
2,NCDS,24-30 March 1956,1956,0,6,19,13.0,0.8477892265553671
2,NCDS,24-30 March 1956,1956,0,6,20,4.0,0.26085822355549754
2,NCDS,24-30 March 1956,1956,0,6,21,11.0,0.7173601147776184
2,NCDS,24-30 March 1956,1956,0,6,22,5.0,0.326072779444372
2,NCDS,24-30 March 1956,1956,0,6,23,9.0,0.5869310029998697
2,NCDS,24-30 March 1956,1956,0,6,24,7.0,0.45650189122212076
2,NCDS,24-30 March 1956,1956,0,6,25,7.0,0.45650189122212076
2,NCDS,24-30 March 1956,1956,0,6,26,9.0,0.5869310029998697
2,NCDS,24-30 March 1956,1956,0,6,27,11.0,0.7173601147776184
2,NCDS,24-30 March 1956,1956,0,6,28,9.0,0.5869310029998697
2,NCDS,24-30 March 1956,1956,0,6,29,7.0,0.45650189122212076
2,NCDS,24-30 March 1956,1956,0,6,30,7.0,0.45650189122212076
2,NCDS,24-30 March 1956,1956,0,6,31,9.0,0.5869310029998697
2,NCDS,24-30 March 1956,1956,0,6,32,8.0,0.5217164471109951
2,NCDS,24-30 March 1956,1956,0,6,33,6.0,0.3912873353332464
2,NCDS,24-30 March 1956,1956,0,6,34,17.0,1.1086474501108647
2,NCDS,24-30 March 1956,1956,0,6,35,13.0,0.8477892265553671
2,NCDS,24-30 March 1956,1956,0,6,36,9.0,0.5869310029998697
2,NCDS,24-30 March 1956,1956,0,6,37,15.0,0.978218338333116
2,NCDS,24-30 March 1956,1956,0,6,38,10.0,0.652145558888744
2,NCDS,24-30 March 1956,1956,0,6,39,22.0,1.4347202295552368
2,NCDS,24-30 March 1956,1956,0,6,40,20.0,1.304291117777488
2,NCDS,24-30 March 1956,1956,0,6,41,18.0,1.1738620059997393
2,NCDS,24-30 March 1956,1956,0,6,42,16.0,1.0434328942219901
2,NCDS,24-30 March 1956,1956,0,6,43,28.0,1.826007564888483
2,NCDS,24-30 March 1956,1956,0,6,44,24.0,1.5651493413329856
2,NCDS,24-30 March 1956,1956,0,6,45,24.0,1.5651493413329856
2,NCDS,24-30 March 1956,1956,0,6,46,29.0,1.8912221207773574
2,NCDS,24-30 March 1956,1956,0,6,47,32.0,2.0868657884439803
2,NCDS,24-30 March 1956,1956,0,6,48,35.0,2.282509456110604
2,NCDS,24-30 March 1956,1956,0,6,49,33.0,2.152080344332855
2,NCDS,24-30 March 1956,1956,0,6,50,51.0,3.3259423503325944
2,NCDS,24-30 March 1956,1956,0,6,51,36.0,2.3477240119994787
2,NCDS,24-30 March 1956,1956,0,6,52,52.0,3.3911569062214686
2,NCDS,24-30 March 1956,1956,0,6,53,48.0,3.130298682665971
2,NCDS,24-30 March 1956,1956,0,6,54,53.0,3.456371462110343
2,NCDS,24-30 March 1956,1956,0,6,55,45.0,2.9346550149993478
2,NCDS,24-30 March 1956,1956,0,6,56,52.0,3.3911569062214686
2,NCDS,24-30 March 1956,1956,0,6,57,64.0,4.173731576887961
2,NCDS,24-30 March 1957,1957,0,6,13,3.0,0.1956436676666232
2,NCDS,24-30 March 1957,1957,0,6,14,3.0,0.1956436676666232
2,NCDS,24-30 March 1957,1957,0,6,15,8.0,0.5217164471109951
2,NCDS,24-30 March 1957,1957,0,6,16,7.0,0.45650189122212076
2,NCDS,24-30 March 1957,1957,0,6,17,4.0,0.26085822355549754
2,NCDS,24-30 March 1957,1957,0,6,18,13.0,0.8477892265553671
2,NCDS,24-30 March 1957,1957,0,6,19,12.0,0.7825746706664928
2,NCDS,24-30 March 1957,1957,0,6,20,13.0,0.8477892265553671
2,NCDS,24-30 March 1957,1957,0,6,21,9.0,0.5869310029998697
2,NCDS,24-30 March 1957,1957,0,6,22,9.0,0.5869310029998697
2,NCDS,24-30 March 1957,1957,0,6,23,7.0,0.45650189122212076
2,NCDS,24-30 March 1957,1957,0,6,24,8.0,0.5217164471109951
2,NCDS,24-30 March 1957,1957,0,6,25,9.0,0.5869310029998697
2,NCDS,24-30 March 1957,1957,0,6,26,4.0,0.26085822355549754
2,NCDS,24-30 March 1957,1957,0,6,27,10.0,0.652145558888744
2,NCDS,24-30 March 1957,1957,0,6,28,9.0,0.5869310029998697
2,NCDS,24-30 March 1957,1957,0,6,29,8.0,0.5217164471109951
2,NCDS,24-30 March 1957,1957,0,6,30,5.0,0.326072779444372
2,NCDS,24-30 March 1957,1957,0,6,31,11.0,0.7173601147776184
2,NCDS,24-30 March 1957,1957,0,6,32,7.0,0.45650189122212076
2,NCDS,24-30 March 1957,1957,0,6,33,5.0,0.326072779444372
2,NCDS,24-30 March 1957,1957,0,6,34,12.0,0.7825746706664928
2,NCDS,24-30 March 1957,1957,0,6,35,15.0,0.978218338333116
2,NCDS,24-30 March 1957,1957,0,6,36,12.0,0.7825746706664928
2,NCDS,24-30 March 1957,1957,0,6,37,15.0,0.978218338333116
2,NCDS,24-30 March 1957,1957,0,6,38,12.0,0.7825746706664928
2,NCDS,24-30 March 1957,1957,0,6,39,21.0,1.3695056736663622
2,NCDS,24-30 March 1957,1957,0,6,40,18.0,1.1738620059997393
2,NCDS,24-30 March 1957,1957,0,6,41,19.0,1.2390765618886135
2,NCDS,24-30 March 1957,1957,0,6,42,23.0,1.4999347854441112
2,NCDS,24-30 March 1957,1957,0,6,43,22.0,1.4347202295552368
2,NCDS,24-30 March 1957,1957,0,6,44,25.0,1.63036389722186
2,NCDS,24-30 March 1957,1957,0,6,45,20.0,1.304291117777488
2,NCDS,24-30 March 1957,1957,0,6,46,32.0,2.0868657884439803
2,NCDS,24-30 March 1957,1957,0,6,47,39.0,2.5433676796661016
2,NCDS,24-30 March 1957,1957,0,6,48,38.0,2.478153123777227
2,NCDS,24-30 March 1957,1957,0,6,49,31.0,2.0216512325551066
2,NCDS,24-30 March 1957,1957,0,6,50,33.0,2.152080344332855
2,NCDS,24-30 March 1957,1957,0,6,51,46.0,2.9998695708882224
2,NCDS,24-30 March 1957,1957,0,6,52,46.0,2.9998695708882224
2,NCDS,24-30 March 1957,1957,0,6,53,44.0,2.8694404591104736
2,NCDS,24-30 March 1957,1957,0,6,54,50.0,3.26072779444372
2,NCDS,24-30 March 1957,1957,0,6,55,64.0,4.173731576887961
2,NCDS,24-30 March 1957,1957,0,6,56,49.0,3.1955132385548453
2,NCDS,24-30 March 1958,1958,0,6,12,7.0,0.45650189122212076
2,NCDS,24-30 March 1958,1958,0,6,13,5.0,0.326072779444372
2,NCDS,24-30 March 1958,1958,0,6,14,2.0,0.13042911177774877
2,NCDS,24-30 March 1958,1958,0,6,15,6.0,0.3912873353332464
2,NCDS,24-30 March 1958,1958,0,6,16,2.0,0.13042911177774877
2,NCDS,24-30 March 1958,1958,0,6,17,10.0,0.652145558888744
2,NCDS,24-30 March 1958,1958,0,6,18,11.0,0.7173601147776184
2,NCDS,24-30 March 1958,1958,0,6,19,10.0,0.652145558888744
2,NCDS,24-30 March 1958,1958,0,6,20,11.0,0.7173601147776184
2,NCDS,24-30 March 1958,1958,0,6,21,10.0,0.652145558888744
2,NCDS,24-30 March 1958,1958,0,6,22,11.0,0.7173601147776184
2,NCDS,24-30 March 1958,1958,0,6,23,4.0,0.26085822355549754
2,NCDS,24-30 March 1958,1958,0,6,24,18.0,1.1738620059997393
2,NCDS,24-30 March 1958,1958,0,6,25,10.0,0.652145558888744
2,NCDS,24-30 March 1958,1958,0,6,26,6.0,0.3912873353332464
2,NCDS,24-30 March 1958,1958,0,6,27,4.0,0.26085822355549754
2,NCDS,24-30 March 1958,1958,0,6,28,7.0,0.45650189122212076
2,NCDS,24-30 March 1958,1958,0,6,29,13.0,0.8477892265553671
2,NCDS,24-30 March 1958,1958,0,6,30,13.0,0.8477892265553671
2,NCDS,24-30 March 1958,1958,0,6,31,10.0,0.652145558888744
2,NCDS,24-30 March 1958,1958,0,6,32,6.0,0.3912873353332464
2,NCDS,24-30 March 1958,1958,0,6,33,14.0,0.9130037824442415
2,NCDS,24-30 March 1958,1958,0,6,34,10.0,0.652145558888744
2,NCDS,24-30 March 1958,1958,0,6,35,12.0,0.7825746706664928
2,NCDS,24-30 March 1958,1958,0,6,36,19.0,1.2390765618886135
2,NCDS,24-30 March 1958,1958,0,6,37,9.0,0.5869310029998697
2,NCDS,24-30 March 1958,1958,0,6,38,16.0,1.0434328942219901
2,NCDS,24-30 March 1958,1958,0,6,39,15.0,0.978218338333116
2,NCDS,24-30 March 1958,1958,0,6,40,16.0,1.0434328942219901
2,NCDS,24-30 March 1958,1958,0,6,41,26.0,1.6955784531107343
2,NCDS,24-30 March 1958,1958,0,6,42,22.0,1.4347202295552368
2,NCDS,24-30 March 1958,1958,0,6,43,37.0,2.4129385678883524
2,NCDS,24-30 March 1958,1958,0,6,44,24.0,1.5651493413329856
2,NCDS,24-30 March 1958,1958,0,6,45,22.0,1.4347202295552368
2,NCDS,24-30 March 1958,1958,0,6,46,30.0,1.956436676666232
2,NCDS,24-30 March 1958,1958,0,6,47,39.0,2.5433676796661016
2,NCDS,24-30 March 1958,1958,0,6,48,24.0,1.5651493413329856
2,NCDS,24-30 March 1958,1958,0,6,49,44.0,2.8694404591104736
2,NCDS,24-30 March 1958,1958,0,6,50,37.0,2.4129385678883524
2,NCDS,24-30 March 1958,1958,0,6,51,29.0,1.8912221207773574
2,NCDS,24-30 March 1958,1958,0,6,52,53.0,3.456371462110343
2,NCDS,24-30 March 1958,1958,0,6,53,56.0,3.652015129776966
2,NCDS,24-30 March 1958,1958,0,6,54,55.0,3.586800573888092
2,NCDS,24-30 March 1958,1958,0,6,55,60.0,3.912873353332464
2,NCDS,24-30 March 1959,1959,0,6,11,5.0,0.326072779444372
2,NCDS,24-30 March 1959,1959,0,6,12,3.0,0.1956436676666232
2,NCDS,24-30 March 1959,1959,0,6,13,3.0,0.1956436676666232
2,NCDS,24-30 March 1959,1959,0,6,14,4.0,0.26085822355549754
2,NCDS,24-30 March 1959,1959,0,6,15,8.0,0.5217164471109951
2,NCDS,24-30 March 1959,1959,0,6,16,5.0,0.326072779444372
2,NCDS,24-30 March 1959,1959,0,6,17,7.0,0.45650189122212076
2,NCDS,24-30 March 1959,1959,0,6,18,6.0,0.3912873353332464
2,NCDS,24-30 March 1959,1959,0,6,19,15.0,0.978218338333116
2,NCDS,24-30 March 1959,1959,0,6,20,10.0,0.652145558888744
2,NCDS,24-30 March 1959,1959,0,6,21,10.0,0.652145558888744
2,NCDS,24-30 March 1959,1959,0,6,22,10.0,0.652145558888744
2,NCDS,24-30 March 1959,1959,0,6,23,5.0,0.326072779444372
2,NCDS,24-30 March 1959,1959,0,6,24,4.0,0.26085822355549754
2,NCDS,24-30 March 1959,1959,0,6,25,8.0,0.5217164471109951
2,NCDS,24-30 March 1959,1959,0,6,26,13.0,0.8477892265553671
2,NCDS,24-30 March 1959,1959,0,6,27,6.0,0.3912873353332464
2,NCDS,24-30 March 1959,1959,0,6,28,6.0,0.3912873353332464
2,NCDS,24-30 March 1959,1959,0,6,29,10.0,0.652145558888744
2,NCDS,24-30 March 1959,1959,0,6,30,9.0,0.5869310029998697
2,NCDS,24-30 March 1959,1959,0,6,31,12.0,0.7825746706664928
2,NCDS,24-30 March 1959,1959,0,6,32,13.0,0.8477892265553671
2,NCDS,24-30 March 1959,1959,0,6,33,12.0,0.7825746706664928
2,NCDS,24-30 March 1959,1959,0,6,34,7.0,0.45650189122212076
2,NCDS,24-30 March 1959,1959,0,6,35,10.0,0.652145558888744
2,NCDS,24-30 March 1959,1959,0,6,36,16.0,1.0434328942219901
2,NCDS,24-30 March 1959,1959,0,6,37,19.0,1.2390765618886135
2,NCDS,24-30 March 1959,1959,0,6,38,16.0,1.0434328942219901
