group,study,birth_week,birth_year,death_year,cohort,week_in_year,deaths_total,age,rate
2,NCDS,17-23 March 1958,1958,2008,0,4,47,50,3.0799475753604195
2,NCDS,17-23 March 1958,1958,2009,0,4,42,51,2.7522935779816518
2,NCDS,17-23 March 1958,1958,2010,0,4,41,52,2.686762778505898
2,NCDS,17-23 March 1958,1958,2011,0,4,48,53,3.145478374836173
2,NCDS,17-23 March 1958,1958,2012,0,4,55,54,3.6041939711664486
2,NCDS,17-23 March 1958,1958,2013,0,4,50,55,3.27653997378768
2,NCDS,17-23 March 1959,1959,1970,0,4,2,11,0.1310615989515072
2,NCDS,17-23 March 1959,1959,1971,0,4,8,12,0.5242463958060288
2,NCDS,17-23 March 1959,1959,1972,0,4,4,13,0.2621231979030144
2,NCDS,17-23 March 1959,1959,1973,0,4,4,14,0.2621231979030144
2,NCDS,17-23 March 1959,1959,1974,0,4,9,15,0.5897771952817825
2,NCDS,17-23 March 1959,1959,1975,0,4,11,16,0.7208387942332896
2,NCDS,17-23 March 1959,1959,1976,0,4,15,17,0.982961992136304
2,NCDS,17-23 March 1959,1959,1977,0,4,15,18,0.982961992136304
2,NCDS,17-23 March 1959,1959,1978,0,4,17,19,1.1140235910878113
2,NCDS,17-23 March 1959,1959,1979,0,4,5,20,0.32765399737876805
2,NCDS,17-23 March 1959,1959,1980,0,4,16,21,1.0484927916120577
2,NCDS,17-23 March 1959,1959,1981,0,4,13,22,0.8519003931847968
2,NCDS,17-23 March 1959,1959,1982,0,4,13,23,0.8519003931847968
2,NCDS,17-23 March 1959,1959,1983,0,4,5,24,0.32765399737876805
2,NCDS,17-23 March 1959,1959,1984,0,4,6,25,0.3931847968545216
2,NCDS,17-23 March 1959,1959,1985,0,4,12,26,0.7863695937090432
2,NCDS,17-23 March 1959,1959,1986,0,4,9,27,0.5897771952817825
2,NCDS,17-23 March 1959,1959,1987,0,4,5,28,0.32765399737876805
2,NCDS,17-23 March 1959,1959,1988,0,4,9,29,0.5897771952817825
2,NCDS,17-23 March 1959,1959,1989,0,4,6,30,0.3931847968545216
2,NCDS,17-23 March 1959,1959,1990,0,4,8,31,0.5242463958060288
2,NCDS,17-23 March 1959,1959,1991,0,4,7,32,0.45871559633027525
2,NCDS,17-23 March 1959,1959,1992,0,4,9,33,0.5897771952817825
2,NCDS,17-23 March 1959,1959,1993,0,4,9,34,0.5897771952817825
2,NCDS,17-23 March 1959,1959,1994,0,4,15,35,0.982961992136304
2,NCDS,17-23 March 1959,1959,1995,0,4,14,36,0.9174311926605505
2,NCDS,17-23 March 1959,1959,1996,0,4,13,37,0.8519003931847968
2,NCDS,17-23 March 1959,1959,1997,0,4,7,38,0.45871559633027525
2,NCDS,17-23 March 1959,1959,1998,0,4,23,39,1.5072083879423328
2,NCDS,17-23 March 1959,1959,1999,0,4,21,40,1.3761467889908259
2,NCDS,17-23 March 1959,1959,2000,0,4,22,41,1.4416775884665791
2,NCDS,17-23 March 1959,1959,2001,0,4,21,42,1.3761467889908259
2,NCDS,17-23 March 1959,1959,2002,0,4,23,43,1.5072083879423328
2,NCDS,17-23 March 1959,1959,2003,0,4,25,44,1.63826998689384
2,NCDS,17-23 March 1959,1959,2004,0,4,30,45,1.965923984272608
2,NCDS,17-23 March 1959,1959,2005,0,4,25,46,1.63826998689384
2,NCDS,17-23 March 1959,1959,2006,0,4,38,47,2.490170380078637
2,NCDS,17-23 March 1959,1959,2007,0,4,37,48,2.424639580602883
2,NCDS,17-23 March 1959,1959,2008,0,4,33,49,2.162516382699869
2,NCDS,17-23 March 1959,1959,2009,0,4,48,50,3.145478374836173
2,NCDS,17-23 March 1959,1959,2010,0,4,44,51,2.8833551769331582
2,NCDS,17-23 March 1959,1959,2011,0,4,43,52,2.8178243774574048
2,NCDS,17-23 March 1959,1959,2012,0,4,54,53,3.5386631716906947
2,NCDS,17-23 March 1959,1959,2013,0,4,62,54,4.062909567496723
2,NCDS,17-23 March 1960,1960,1970,0,4,6,10,0.3931847968545216
2,NCDS,17-23 March 1960,1960,1971,0,4,9,11,0.5897771952817825
2,NCDS,17-23 March 1960,1960,1972,0,4,0,12,0.0
2,NCDS,17-23 March 1960,1960,1973,0,4,1,13,0.0655307994757536
2,NCDS,17-23 March 1960,1960,1974,0,4,6,14,0.3931847968545216
2,NCDS,17-23 March 1960,1960,1975,0,4,8,15,0.5242463958060288
2,NCDS,17-23 March 1960,1960,1976,0,4,4,16,0.2621231979030144
2,NCDS,17-23 March 1960,1960,1977,0,4,9,17,0.5897771952817825
2,NCDS,17-23 March 1960,1960,1978,0,4,15,18,0.982961992136304
2,NCDS,17-23 March 1960,1960,1979,0,4,11,19,0.7208387942332896
2,NCDS,17-23 March 1960,1960,1980,0,4,11,20,0.7208387942332896
2,NCDS,17-23 March 1960,1960,1981,0,4,11,21,0.7208387942332896
2,NCDS,17-23 March 1960,1960,1982,0,4,8,22,0.5242463958060288
2,NCDS,17-23 March 1960,1960,1983,0,4,4,23,0.2621231979030144
2,NCDS,17-23 March 1960,1960,1984,0,4,6,24,0.3931847968545216
2,NCDS,17-23 March 1960,1960,1985,0,4,14,25,0.9174311926605505
2,NCDS,17-23 March 1960,1960,1986,0,4,10,26,0.6553079947575361
2,NCDS,17-23 March 1960,1960,1987,0,4,12,27,0.7863695937090432
2,NCDS,17-23 March 1960,1960,1988,0,4,7,28,0.45871559633027525
2,NCDS,17-23 March 1960,1960,1989,0,4,12,29,0.7863695937090432
2,NCDS,17-23 March 1960,1960,1990,0,4,8,30,0.5242463958060288
2,NCDS,17-23 March 1960,1960,1991,0,4,10,31,0.6553079947575361
2,NCDS,17-23 March 1960,1960,1992,0,4,12,32,0.7863695937090432
2,NCDS,17-23 March 1960,1960,1993,0,4,9,33,0.5897771952817825
2,NCDS,17-23 March 1960,1960,1994,0,4,15,34,0.982961992136304
2,NCDS,17-23 March 1960,1960,1995,0,4,17,35,1.1140235910878113
2,NCDS,17-23 March 1960,1960,1996,0,4,19,36,1.2450851900393185
2,NCDS,17-23 March 1960,1960,1997,0,4,19,37,1.2450851900393185
2,NCDS,17-23 March 1960,1960,1998,0,4,12,38,0.7863695937090432
2,NCDS,17-23 March 1960,1960,1999,0,4,21,39,1.3761467889908259
2,NCDS,17-23 March 1960,1960,2000,0,4,22,40,1.4416775884665791
2,NCDS,17-23 March 1960,1960,2001,0,4,22,41,1.4416775884665791
2,NCDS,17-23 March 1960,1960,2002,0,4,32,42,2.0969855832241153
2,NCDS,17-23 March 1960,1960,2003,0,4,18,43,1.179554390563565
2,NCDS,17-23 March 1960,1960,2004,0,4,39,44,2.5557011795543905
2,NCDS,17-23 March 1960,1960,2005,0,4,30,45,1.965923984272608
2,NCDS,17-23 March 1960,1960,2006,0,4,31,46,2.0314547837483614
2,NCDS,17-23 March 1960,1960,2007,0,4,24,47,1.5727391874180865
2,NCDS,17-23 March 1960,1960,2008,0,4,37,48,2.424639580602883
2,NCDS,17-23 March 1960,1960,2009,0,4,32,49,2.0969855832241153
2,NCDS,17-23 March 1960,1960,2010,0,4,41,50,2.686762778505898
2,NCDS,17-23 March 1960,1960,2011,0,4,40,51,2.6212319790301444
2,NCDS,17-23 March 1960,1960,2012,0,4,54,52,3.5386631716906947
2,NCDS,17-23 March 1960,1960,2013,0,4,44,53,2.8833551769331582
2,NCDS,24-1 Feb/March 1956,1956,1970,0,5,7,14,0.45871559633027525
2,NCDS,24-1 Feb/March 1956,1956,1971,0,5,5,15,0.32765399737876805
2,NCDS,24-1 Feb/March 1956,1956,1972,0,5,6,16,0.3931847968545216
2,NCDS,24-1 Feb/March 1956,1956,1973,0,5,11,17,0.7208387942332896
2,NCDS,24-1 Feb/March 1956,1956,1974,0,5,11,18,0.7208387942332896
2,NCDS,24-1 Feb/March 1956,1956,1975,0,5,8,19,0.5242463958060288
2,NCDS,24-1 Feb/March 1956,1956,1976,0,5,8,20,0.5242463958060288
2,NCDS,24-1 Feb/March 1956,1956,1977,0,5,10,21,0.6553079947575361
2,NCDS,24-1 Feb/March 1956,1956,1978,0,5,10,22,0.6553079947575361
2,NCDS,24-1 Feb/March 1956,1956,1979,0,5,15,23,0.982961992136304
2,NCDS,24-1 Feb/March 1956,1956,1980,0,5,9,24,0.5897771952817825
2,NCDS,24-1 Feb/March 1956,1956,1981,0,5,5,25,0.32765399737876805
2,NCDS,24-1 Feb/March 1956,1956,1982,0,5,12,26,0.7863695937090432
2,NCDS,24-1 Feb/March 1956,1956,1983,0,5,12,27,0.7863695937090432
2,NCDS,24-1 Feb/March 1956,1956,1984,0,5,9,28,0.5897771952817825
2,NCDS,24-1 Feb/March 1956,1956,1985,0,5,14,29,0.9174311926605505
2,NCDS,24-1 Feb/March 1956,1956,1986,0,5,6,30,0.3931847968545216
2,NCDS,24-1 Feb/March 1956,1956,1987,0,5,12,31,0.7863695937090432
2,NCDS,24-1 Feb/March 1956,1956,1988,0,5,11,32,0.7208387942332896
2,NCDS,24-1 Feb/March 1956,1956,1989,0,5,9,33,0.5897771952817825
2,NCDS,24-1 Feb/March 1956,1956,1990,0,5,10,34,0.6553079947575361
2,NCDS,24-1 Feb/March 1956,1956,1991,0,5,9,35,0.5897771952817825
2,NCDS,24-1 Feb/March 1956,1956,1992,0,5,15,36,0.982961992136304
2,NCDS,24-1 Feb/March 1956,1956,1993,0,5,13,37,0.8519003931847968
2,NCDS,24-1 Feb/March 1956,1956,1994,0,5,20,38,1.3106159895150722
2,NCDS,24-1 Feb/March 1956,1956,1995,0,5,20,39,1.3106159895150722
2,NCDS,24-1 Feb/March 1956,1956,1996,0,5,13,40,0.8519003931847968
2,NCDS,24-1 Feb/March 1956,1956,1997,0,5,22,41,1.4416775884665791
2,NCDS,24-1 Feb/March 1956,1956,1998,0,5,16,42,1.0484927916120577
2,NCDS,24-1 Feb/March 1956,1956,1999,0,5,24,43,1.5727391874180865
2,NCDS,24-1 Feb/March 1956,1956,2000,0,5,19,44,1.2450851900393185
2,NCDS,24-1 Feb/March 1956,1956,2001,0,5,33,45,2.162516382699869
2,NCDS,24-1 Feb/March 1956,1956,2002,0,5,33,46,2.162516382699869
2,NCDS,24-1 Feb/March 1956,1956,2003,0,5,38,47,2.490170380078637
2,NCDS,24-1 Feb/March 1956,1956,2004,0,5,33,48,2.162516382699869
2,NCDS,24-1 Feb/March 1956,1956,2005,0,5,41,49,2.686762778505898
2,NCDS,24-1 Feb/March 1956,1956,2006,0,5,35,50,2.293577981651376
2,NCDS,24-1 Feb/March 1956,1956,2007,0,5,47,51,3.0799475753604195
2,NCDS,24-1 Feb/March 1956,1956,2008,0,5,43,52,2.8178243774574048
2,NCDS,24-1 Feb/March 1956,1956,2009,0,5,47,53,3.0799475753604195
2,NCDS,24-1 Feb/March 1956,1956,2010,0,5,38,54,2.490170380078637
2,NCDS,24-1 Feb/March 1956,1956,2011,0,5,69,55,4.521625163826998
2,NCDS,24-1 Feb/March 1956,1956,2012,0,5,58,56,3.800786369593709
2,NCDS,24-1 Feb/March 1956,1956,2013,0,5,72,57,4.71821756225426
2,NCDS,24-1 Feb/March 1960,1960,1970,0,5,5,10,0.32765399737876805
2,NCDS,24-1 Feb/March 1960,1960,1971,0,5,5,11,0.32765399737876805
2,NCDS,24-1 Feb/March 1960,1960,1972,0,5,4,12,0.2621231979030144
2,NCDS,24-1 Feb/March 1960,1960,1973,0,5,2,13,0.1310615989515072
2,NCDS,24-1 Feb/March 1960,1960,1974,0,5,3,14,0.1965923984272608
2,NCDS,24-1 Feb/March 1960,1960,1975,0,5,3,15,0.1965923984272608
2,NCDS,24-1 Feb/March 1960,1960,1976,0,5,3,16,0.1965923984272608
2,NCDS,24-1 Feb/March 1960,1960,1977,0,5,11,17,0.7208387942332896
2,NCDS,24-1 Feb/March 1960,1960,1978,0,5,16,18,1.0484927916120577
2,NCDS,24-1 Feb/March 1960,1960,1979,0,5,9,19,0.5897771952817825
2,NCDS,24-1 Feb/March 1960,1960,1980,0,5,11,20,0.7208387942332896
2,NCDS,24-1 Feb/March 1960,1960,1981,0,5,7,21,0.45871559633027525
2,NCDS,24-1 Feb/March 1960,1960,1982,0,5,8,22,0.5242463958060288
2,NCDS,24-1 Feb/March 1960,1960,1983,0,5,5,23,0.32765399737876805
2,NCDS,24-1 Feb/March 1960,1960,1984,0,5,8,24,0.5242463958060288
2,NCDS,24-1 Feb/March 1960,1960,1985,0,5,8,25,0.5242463958060288
2,NCDS,24-1 Feb/March 1960,1960,1986,0,5,7,26,0.45871559633027525
2,NCDS,24-1 Feb/March 1960,1960,1987,0,5,4,27,0.2621231979030144
2,NCDS,24-1 Feb/March 1960,1960,1988,0,5,15,28,0.982961992136304
2,NCDS,24-1 Feb/March 1960,1960,1989,0,5,12,29,0.7863695937090432
2,NCDS,24-1 Feb/March 1960,1960,1990,0,5,4,30,0.2621231979030144
2,NCDS,24-1 Feb/March 1960,1960,1991,0,5,13,31,0.8519003931847968
2,NCDS,24-1 Feb/March 1960,1960,1992,0,5,6,32,0.3931847968545216
2,NCDS,24-1 Feb/March 1960,1960,1993,0,5,9,33,0.5897771952817825
2,NCDS,24-1 Feb/March 1960,1960,1994,0,5,13,34,0.8519003931847968
2,NCDS,24-1 Feb/March 1960,1960,1995,0,5,11,35,0.7208387942332896
2,NCDS,24-1 Feb/March 1960,1960,1996,0,5,8,36,0.5242463958060288
2,NCDS,24-1 Feb/March 1960,1960,1997,0,5,22,37,1.4416775884665791
2,NCDS,24-1 Feb/March 1960,1960,1998,0,5,12,38,0.7863695937090432
2,NCDS,24-1 Feb/March 1960,1960,1999,0,5,13,39,0.8519003931847968
2,NCDS,24-1 Feb/March 1960,1960,2000,0,5,20,40,1.3106159895150722
2,NCDS,24-1 Feb/March 1960,1960,2001,0,5,22,41,1.4416775884665791
2,NCDS,24-1 Feb/March 1960,1960,2002,0,5,24,42,1.5727391874180865
2,NCDS,24-1 Feb/March 1960,1960,2003,0,5,19,43,1.2450851900393185
2,NCDS,24-1 Feb/March 1960,1960,2004,0,5,23,44,1.5072083879423328
2,NCDS,24-1 Feb/March 1960,1960,2005,0,5,17,45,1.1140235910878113
2,NCDS,24-1 Feb/March 1960,1960,2006,0,5,38,46,2.490170380078637
2,NCDS,24-1 Feb/March 1960,1960,2007,0,5,33,47,2.162516382699869
2,NCDS,24-1 Feb/March 1960,1960,2008,0,5,31,48,2.0314547837483614
2,NCDS,24-1 Feb/March 1960,1960,2009,0,5,40,49,2.6212319790301444
2,NCDS,24-1 Feb/March 1960,1960,2010,0,5,41,50,2.686762778505898
2,NCDS,24-1 Feb/March 1960,1960,2011,0,5,36,51,2.35910878112713
2,NCDS,24-1 Feb/March 1960,1960,2012,0,5,55,52,3.6041939711664486
2,NCDS,24-1 Feb/March 1960,1960,2013,0,5,55,53,3.6041939711664486
2,NCDS,24-2 Feb/March 1957,1957,1970,0,5,6,13,0.3931847968545216
2,NCDS,24-2 Feb/March 1957,1957,1971,0,5,4,14,0.2621231979030144
2,NCDS,24-2 Feb/March 1957,1957,1972,0,5,5,15,0.32765399737876805
2,NCDS,24-2 Feb/March 1957,1957,1973,0,5,5,16,0.32765399737876805
2,NCDS,24-2 Feb/March 1957,1957,1974,0,5,6,17,0.3931847968545216
2,NCDS,24-2 Feb/March 1957,1957,1975,0,5,12,18,0.7863695937090432
2,NCDS,24-2 Feb/March 1957,1957,1976,0,5,10,19,0.6553079947575361
2,NCDS,24-2 Feb/March 1957,1957,1977,0,5,13,20,0.8519003931847968
2,NCDS,24-2 Feb/March 1957,1957,1978,0,5,11,21,0.7208387942332896
2,NCDS,24-2 Feb/March 1957,1957,1979,0,5,10,22,0.6553079947575361
2,NCDS,24-2 Feb/March 1957,1957,1980,0,5,16,23,1.0484927916120577
2,NCDS,24-2 Feb/March 1957,1957,1981,0,5,12,24,0.7863695937090432
2,NCDS,24-2 Feb/March 1957,1957,1982,0,5,8,25,0.5242463958060288
2,NCDS,24-2 Feb/March 1957,1957,1983,0,5,9,26,0.5897771952817825
2,NCDS,24-2 Feb/March 1957,1957,1984,0,5,11,27,0.7208387942332896
2,NCDS,24-2 Feb/March 1957,1957,1985,0,5,9,28,0.5897771952817825
2,NCDS,24-2 Feb/March 1957,1957,1986,0,5,15,29,0.982961992136304
2,NCDS,24-2 Feb/March 1957,1957,1987,0,5,12,30,0.7863695937090432
2,NCDS,24-2 Feb/March 1957,1957,1988,0,5,16,31,1.0484927916120577
2,NCDS,24-2 Feb/March 1957,1957,1989,0,5,11,32,0.7208387942332896
2,NCDS,24-2 Feb/March 1957,1957,1990,0,5,8,33,0.5242463958060288
2,NCDS,24-2 Feb/March 1957,1957,1991,0,5,19,34,1.2450851900393185
2,NCDS,24-2 Feb/March 1957,1957,1992,0,5,11,35,0.7208387942332896
2,NCDS,24-2 Feb/March 1957,1957,1993,0,5,17,36,1.1140235910878113
2,NCDS,24-2 Feb/March 1957,1957,1994,0,5,10,37,0.6553079947575361
2,NCDS,24-2 Feb/March 1957,1957,1995,0,5,10,38,0.6553079947575361
2,NCDS,24-2 Feb/March 1957,1957,1996,0,5,14,39,0.9174311926605505
2,NCDS,24-2 Feb/March 1957,1957,1997,0,5,12,40,0.7863695937090432
2,NCDS,24-2 Feb/March 1957,1957,1998,0,5,19,41,1.2450851900393185
2,NCDS,24-2 Feb/March 1957,1957,1999,0,5,26,42,1.7038007863695936
2,NCDS,24-2 Feb/March 1957,1957,2000,0,5,26,43,1.7038007863695936
2,NCDS,24-2 Feb/March 1957,1957,2001,0,5,22,44,1.4416775884665791
2,NCDS,24-2 Feb/March 1957,1957,2002,0,5,25,45,1.63826998689384
2,NCDS,24-2 Feb/March 1957,1957,2003,0,5,34,46,2.2280471821756227
2,NCDS,24-2 Feb/March 1957,1957,2004,0,5,36,47,2.35910878112713
2,NCDS,24-2 Feb/March 1957,1957,2005,0,5,34,48,2.2280471821756227
2,NCDS,24-2 Feb/March 1957,1957,2006,0,5,41,49,2.686762778505898
2,NCDS,24-2 Feb/March 1957,1957,2007,0,5,39,50,2.5557011795543905
2,NCDS,24-2 Feb/March 1957,1957,2008,0,5,57,51,3.735255570117955
2,NCDS,24-2 Feb/March 1957,1957,2009,0,5,39,52,2.5557011795543905
2,NCDS,24-2 Feb/March 1957,1957,2010,0,5,50,53,3.27653997378768
2,NCDS,24-2 Feb/March 1957,1957,2011,0,5,53,54,3.473132372214941
2,NCDS,24-2 Feb/March 1957,1957,2012,0,5,60,55,3.931847968545216
2,NCDS,24-2 Feb/March 1957,1957,2013,0,5,47,56,3.0799475753604195
2,NCDS,24-2 Feb/March 1958,1958,1970,0,5,5,12,0.32765399737876805
2,NCDS,24-2 Feb/March 1958,1958,1971,0,5,3,13,0.1965923984272608
2,NCDS,24-2 Feb/March 1958,1958,1972,0,5,3,14,0.1965923984272608
2,NCDS,24-2 Feb/March 1958,1958,1973,0,5,2,15,0.1310615989515072
2,NCDS,24-2 Feb/March 1958,1958,1974,0,5,8,16,0.5242463958060288
2,NCDS,24-2 Feb/March 1958,1958,1975,0,5,7,17,0.45871559633027525
2,NCDS,24-2 Feb/March 1958,1958,1976,0,5,15,18,0.982961992136304
2,NCDS,24-2 Feb/March 1958,1958,1977,0,5,11,19,0.7208387942332896
2,NCDS,24-2 Feb/March 1958,1958,1978,0,5,12,20,0.7863695937090432
2,NCDS,24-2 Feb/March 1958,1958,1979,0,5,10,21,0.6553079947575361
2,NCDS,24-2 Feb/March 1958,1958,1980,0,5,9,22,0.5897771952817825
2,NCDS,24-2 Feb/March 1958,1958,1981,0,5,5,23,0.32765399737876805
2,NCDS,24-2 Feb/March 1958,1958,1982,0,5,8,24,0.5242463958060288
2,NCDS,24-2 Feb/March 1958,1958,1983,0,5,7,25,0.45871559633027525
2,NCDS,24-2 Feb/March 1958,1958,1984,0,5,8,26,0.5242463958060288
2,NCDS,24-2 Feb/March 1958,1958,1985,0,5,2,27,0.1310615989515072
2,NCDS,24-2 Feb/March 1958,1958,1986,0,5,11,28,0.7208387942332896
2,NCDS,24-2 Feb/March 1958,1958,1987,0,5,10,29,0.6553079947575361
2,NCDS,24-2 Feb/March 1958,1958,1988,0,5,10,30,0.6553079947575361
2,NCDS,24-2 Feb/March 1958,1958,1989,0,5,7,31,0.45871559633027525
2,NCDS,24-2 Feb/March 1958,1958,1990,0,5,14,32,0.9174311926605505
2,NCDS,24-2 Feb/March 1958,1958,1991,0,5,12,33,0.7863695937090432
2,NCDS,24-2 Feb/March 1958,1958,1992,0,5,13,34,0.8519003931847968
2,NCDS,24-2 Feb/March 1958,1958,1993,0,5,9,35,0.5897771952817825
2,NCDS,24-2 Feb/March 1958,1958,1994,0,5,15,36,0.982961992136304
2,NCDS,24-2 Feb/March 1958,1958,1995,0,5,18,37,1.179554390563565
2,NCDS,24-2 Feb/March 1958,1958,1996,0,5,13,38,0.8519003931847968
2,NCDS,24-2 Feb/March 1958,1958,1997,0,5,15,39,0.982961992136304
2,NCDS,24-2 Feb/March 1958,1958,1998,0,5,17,40,1.1140235910878113
2,NCDS,24-2 Feb/March 1958,1958,1999,0,5,11,41,0.7208387942332896
2,NCDS,24-2 Feb/March 1958,1958,2000,0,5,26,42,1.7038007863695936
2,NCDS,24-2 Feb/March 1958,1958,2001,0,5,15,43,0.982961992136304
2,NCDS,24-2 Feb/March 1958,1958,2002,0,5,23,44,1.5072083879423328
2,NCDS,24-2 Feb/March 1958,1958,2003,0,5,31,45,2.0314547837483614
2,NCDS,24-2 Feb/March 1958,1958,2004,0,5,31,46,2.0314547837483614
2,NCDS,24-2 Feb/March 1958,1958,2005,0,5,32,47,2.0969855832241153
2,NCDS,24-2 Feb/March 1958,1958,2006,0,5,34,48,2.2280471821756227
2,NCDS,24-2 Feb/March 1958,1958,2007,0,5,33,49,2.162516382699869
2,NCDS,24-2 Feb/March 1958,1958,2008,0,5,36,50,2.35910878112713
2,NCDS,24-2 Feb/March 1958,1958,2009,0,5,41,51,2.686762778505898
2,NCDS,24-2 Feb/March 1958,1958,2010,0,5,59,52,3.8663171690694624
2,NCDS,24-2 Feb/March 1958,1958,2011,0,5,51,53,3.342070773263434
2,NCDS,24-2 Feb/March 1958,1958,2012,0,5,40,54,2.6212319790301444
2,NCDS,24-2 Feb/March 1958,1958,2013,0,5,57,55,3.735255570117955
2,NCDS,24-2 Feb/March 1959,1959,1970,0,5,3,11,0.1965923984272608
2,NCDS,24-2 Feb/March 1959,1959,1971,0,5,10,12,0.6553079947575361
2,NCDS,24-2 Feb/March 1959,1959,1972,0,5,2,13,0.1310615989515072
2,NCDS,24-2 Feb/March 1959,1959,1973,0,5,4,14,0.2621231979030144
2,NCDS,24-2 Feb/March 1959,1959,1974,0,5,7,15,0.45871559633027525
2,NCDS,24-2 Feb/March 1959,1959,1975,0,5,8,16,0.5242463958060288
2,NCDS,24-2 Feb/March 1959,1959,1976,0,5,13,17,0.8519003931847968
2,NCDS,24-2 Feb/March 1959,1959,1977,0,5,14,18,0.9174311926605505
2,NCDS,24-2 Feb/March 1959,1959,1978,0,5,11,19,0.7208387942332896
2,NCDS,24-2 Feb/March 1959,1959,1979,0,5,6,20,0.3931847968545216
2,NCDS,24-2 Feb/March 1959,1959,1980,0,5,10,21,0.6553079947575361
2,NCDS,24-2 Feb/March 1959,1959,1981,0,5,5,22,0.32765399737876805
2,NCDS,24-2 Feb/March 1959,1959,1982,0,5,5,23,0.32765399737876805
2,NCDS,24-2 Feb/March 1959,1959,1983,0,5,8,24,0.5242463958060288
2,NCDS,24-2 Feb/March 1959,1959,1984,0,5,17,25,1.1140235910878113
2,NCDS,24-2 Feb/March 1959,1959,1985,0,5,9,26,0.5897771952817825
2,NCDS,24-2 Feb/March 1959,1959,1986,0,5,10,27,0.6553079947575361
2,NCDS,24-2 Feb/March 1959,1959,1987,0,5,5,28,0.32765399737876805
2,NCDS,24-2 Feb/March 1959,1959,1988,0,5,8,29,0.5242463958060288
2,NCDS,24-2 Feb/March 1959,1959,1989,0,5,16,30,1.0484927916120577
2,NCDS,24-2 Feb/March 1959,1959,1990,0,5,12,31,0.7863695937090432
2,NCDS,24-2 Feb/March 1959,1959,1991,0,5,13,32,0.8519003931847968
2,NCDS,24-2 Feb/March 1959,1959,1992,0,5,15,33,0.982961992136304
2,NCDS,24-2 Feb/March 1959,1959,1993,0,5,14,34,0.9174311926605505
2,NCDS,24-2 Feb/March 1959,1959,1994,0,5,17,35,1.1140235910878113
2,NCDS,24-2 Feb/March 1959,1959,1995,0,5,17,36,1.1140235910878113
2,NCDS,24-2 Feb/March 1959,1959,1996,0,5,18,37,1.179554390563565
2,NCDS,24-2 Feb/March 1959,1959,1997,0,5,13,38,0.8519003931847968
2,NCDS,24-2 Feb/March 1959,1959,1998,0,5,19,39,1.2450851900393185
2,NCDS,24-2 Feb/March 1959,1959,1999,0,5,15,40,0.982961992136304
2,NCDS,24-2 Feb/March 1959,1959,2000,0,5,30,41,1.965923984272608
2,NCDS,24-2 Feb/March 1959,1959,2001,0,5,17,42,1.1140235910878113
2,NCDS,24-2 Feb/March 1959,1959,2002,0,5,31,43,2.0314547837483614
2,NCDS,24-2 Feb/March 1959,1959,2003,0,5,33,44,2.162516382699869
2,NCDS,24-2 Feb/March 1959,1959,2004,0,5,27,45,1.7693315858453473
2,NCDS,24-2 Feb/March 1959,1959,2005,0,5,28,46,1.834862385321101
2,NCDS,24-2 Feb/March 1959,1959,2006,0,5,28,47,1.834862385321101
2,NCDS,24-2 Feb/March 1959,1959,2007,0,5,39,48,2.5557011795543905
2,NCDS,24-2 Feb/March 1959,1959,2008,0,5,41,49,2.686762778505898
2,NCDS,24-2 Feb/March 1959,1959,2009,0,5,32,50,2.0969855832241153
2,NCDS,24-2 Feb/March 1959,1959,2010,0,5,40,51,2.6212319790301444
2,NCDS,24-2 Feb/March 1959,1959,2011,0,5,42,52,2.7522935779816518
2,NCDS,24-2 Feb/March 1959,1959,2012,0,5,49,53,3.211009174311927
2,NCDS,24-2 Feb/March 1959,1959,2013,0,5,60,54,3.931847968545216
2,NCDS,24-30 March 1956,1956,1970,0,6,8,14,0.5242463958060288
2,NCDS,24-30 March 1956,1956,1971,0,6,5,15,0.32765399737876805
2,NCDS,24-30 March 1956,1956,1972,0,6,2,16,0.1310615989515072
2,NCDS,24-30 March 1956,1956,1973,0,6,8,17,0.5242463958060288
2,NCDS,24-30 March 1956,1956,1974,0,6,13,18,0.8519003931847968
2,NCDS,24-30 March 1956,1956,1975,0,6,13,19,0.8519003931847968
2,NCDS,24-30 March 1956,1956,1976,0,6,4,20,0.2621231979030144
2,NCDS,24-30 March 1956,1956,1977,0,6,11,21,0.7208387942332896
2,NCDS,24-30 March 1956,1956,1978,0,6,5,22,0.32765399737876805
2,NCDS,24-30 March 1956,1956,1979,0,6,9,23,0.5897771952817825
2,NCDS,24-30 March 1956,1956,1980,0,6,7,24,0.45871559633027525
2,NCDS,24-30 March 1956,1956,1981,0,6,7,25,0.45871559633027525
2,NCDS,24-30 March 1956,1956,1982,0,6,9,26,0.5897771952817825
2,NCDS,24-30 March 1956,1956,1983,0,6,11,27,0.7208387942332896
2,NCDS,24-30 March 1956,1956,1984,0,6,9,28,0.5897771952817825
2,NCDS,24-30 March 1956,1956,1985,0,6,7,29,0.45871559633027525
2,NCDS,24-30 March 1956,1956,1986,0,6,7,30,0.45871559633027525
2,NCDS,24-30 March 1956,1956,1987,0,6,9,31,0.5897771952817825
2,NCDS,24-30 March 1956,1956,1988,0,6,8,32,0.5242463958060288
2,NCDS,24-30 March 1956,1956,1989,0,6,6,33,0.3931847968545216
2,NCDS,24-30 March 1956,1956,1990,0,6,17,34,1.1140235910878113
2,NCDS,24-30 March 1956,1956,1991,0,6,13,35,0.8519003931847968
2,NCDS,24-30 March 1956,1956,1992,0,6,9,36,0.5897771952817825
