dataset,metric,value,top_x,year,computed_date
WHI,top_x_share,0.07092198581560284,1,2004,2026-07-06
WHI,top_x_share,0.14893617021276595,3,2004,2026-07-06
WHI,top_x_share,0.23404255319148937,5,2004,2026-07-06
WHI,top_x_share,0.23404255319148937,10,2004,2026-07-06
WHI,hhi,0.057114784911785815,NA,2005,2026-07-06
WHI,top_x_share,0.058823529411764705,1,2005,2026-07-06
WHI,top_x_share,0.10457516339869281,3,2005,2026-07-06
WHI,top_x_share,0.12418300653594772,5,2005,2026-07-06
WHI,top_x_share,0.17647058823529413,10,2005,2026-07-06
WHI,hhi,0.1882761139517907,NA,2006,2026-07-06
WHI,top_x_share,0.16891891891891891,1,2006,2026-07-06
WHI,top_x_share,0.16891891891891891,3,2006,2026-07-06
WHI,top_x_share,0.22972972972972974,5,2006,2026-07-06
WHI,top_x_share,0.2702702702702703,10,2006,2026-07-06
WHI,hhi,0.06797398405790016,NA,2007,2026-07-06
WHI,top_x_share,0.06293706293706294,1,2007,2026-07-06
WHI,top_x_share,0.1258741258741259,3,2007,2026-07-06
WHI,top_x_share,0.2517482517482518,5,2007,2026-07-06
WHI,top_x_share,0.2517482517482518,10,2007,2026-07-06
WHI,hhi,0.21551513671875,NA,2008,2026-07-06
WHI,top_x_share,0.15625,1,2008,2026-07-06
WHI,top_x_share,0.3203125,3,2008,2026-07-06
WHI,top_x_share,0.375,5,2008,2026-07-06
WHI,top_x_share,0.4375,10,2008,2026-07-06
WHI,hhi,0.17703708763062656,NA,2009,2026-07-06
WHI,top_x_share,0.12396694214876033,1,2009,2026-07-06
WHI,top_x_share,0.2727272727272727,3,2009,2026-07-06
WHI,top_x_share,0.2727272727272727,5,2009,2026-07-06
WHI,top_x_share,0.4049586776859504,10,2009,2026-07-06
WHI,hhi,0.19553489439853014,NA,2010,2026-07-06
WHI,top_x_share,0.12121212121212122,1,2010,2026-07-06
WHI,top_x_share,0.2727272727272727,3,2010,2026-07-06
WHI,top_x_share,0.30303030303030304,5,2010,2026-07-06
WHI,top_x_share,0.4166666666666667,10,2010,2026-07-06
WHI,hhi,0.2441777777777805,NA,2011,2026-07-06
WHI,top_x_share,0.15333333333333332,1,2011,2026-07-06
WHI,top_x_share,0.28,3,2011,2026-07-06
WHI,top_x_share,0.37333333333333335,5,2011,2026-07-06
WHI,top_x_share,0.52,10,2011,2026-07-06
WHI,hhi,0.23517756439567264,NA,2012,2026-07-06
WHI,top_x_share,0.2345679012345679,1,2012,2026-07-06
WHI,top_x_share,0.345679012345679,3,2012,2026-07-06
WHI,top_x_share,0.3888888888888889,5,2012,2026-07-06
WHI,top_x_share,0.5,10,2012,2026-07-06
WHI,hhi,0.25884887657741,NA,2013,2026-07-06
WHI,top_x_share,0.17543859649122806,1,2013,2026-07-06
WHI,top_x_share,0.3391812865497076,3,2013,2026-07-06
WHI,top_x_share,0.4502923976608187,5,2013,2026-07-06
WHI,top_x_share,0.52046783625731,10,2013,2026-07-06
WHI,hhi,0.22258980681002571,NA,2014,2026-07-06
WHI,top_x_share,0.18994413407821228,1,2014,2026-07-06
WHI,top_x_share,0.37988826815642457,3,2014,2026-07-06
WHI,top_x_share,0.41899441340782123,5,2014,2026-07-06
WHI,top_x_share,0.5586592178770949,10,2014,2026-07-06
WHI,hhi,0.25787202301667866,NA,2015,2026-07-06
WHI,top_x_share,0.1897810218978102,1,2015,2026-07-06
WHI,top_x_share,0.29927007299270075,3,2015,2026-07-06
WHI,top_x_share,0.45255474452554745,5,2015,2026-07-06
WHI,top_x_share,0.5620437956204379,10,2015,2026-07-06
WHI,hhi,0.3372781065088748,NA,2016,2026-07-06
WHI,top_x_share,0.21153846153846154,1,2016,2026-07-06
WHI,top_x_share,0.4358974358974359,3,2016,2026-07-06
WHI,top_x_share,0.5128205128205128,5,2016,2026-07-06
WHI,top_x_share,0.6474358974358975,10,2016,2026-07-06
WHI,hhi,0.3811236349282912,NA,2017,2026-07-06
WHI,top_x_share,0.2251655629139073,1,2017,2026-07-06
WHI,top_x_share,0.40397350993377484,3,2017,2026-07-06
WHI,top_x_share,0.5033112582781457,5,2017,2026-07-06
WHI,top_x_share,0.6688741721854304,10,2017,2026-07-06
WHI,hhi,0.2935229238754322,NA,2018,2026-07-06
WHI,top_x_share,0.22058823529411764,1,2018,2026-07-06
WHI,top_x_share,0.35294117647058826,3,2018,2026-07-06
WHI,top_x_share,0.5,5,2018,2026-07-06
WHI,top_x_share,0.5441176470588235,10,2018,2026-07-06
WHI,hhi,0.38254568703713865,NA,2019,2026-07-06
WHI,top_x_share,0.29927007299270075,1,2019,2026-07-06
WHI,top_x_share,0.44525547445255476,3,2019,2026-07-06
WHI,top_x_share,0.48905109489051096,5,2019,2026-07-06
WHI,top_x_share,0.5620437956204379,10,2019,2026-07-06
WHI,hhi,0.4077279009674917,NA,2020,2026-07-06
WHI,top_x_share,0.27906976744186046,1,2020,2026-07-06
WHI,top_x_share,0.4728682170542636,3,2020,2026-07-06
WHI,top_x_share,0.5736434108527132,5,2020,2026-07-06
WHI,top_x_share,0.6356589147286822,10,2020,2026-07-06
WHI,hhi,0.45568157950010263,NA,2021,2026-07-06
WHI,top_x_share,0.3188405797101449,1,2021,2026-07-06
WHI,top_x_share,0.5289855072463768,3,2021,2026-07-06
WHI,top_x_share,0.572463768115942,5,2021,2026-07-06
WHI,top_x_share,0.6666666666666666,10,2021,2026-07-06
WHI,hhi,0.4404756242568386,NA,2022,2026-07-06
WHI,top_x_share,0.27586206896551724,1,2022,2026-07-06
WHI,top_x_share,0.43448275862068964,3,2022,2026-07-06
WHI,top_x_share,0.5379310344827586,5,2022,2026-07-06
WHI,top_x_share,0.6206896551724138,10,2022,2026-07-06
WHI,hhi,0.5159030318060667,NA,2023,2026-07-06
WHI,top_x_share,0.3543307086614173,1,2023,2026-07-06
WHI,top_x_share,0.5118110236220472,3,2023,2026-07-06
WHI,top_x_share,0.6062992125984252,5,2023,2026-07-06
WHI,top_x_share,0.6692913385826772,10,2023,2026-07-06
WHI,hhi,0.45085597197435723,NA,2024,2026-07-06
WHI,top_x_share,0.2926829268292683,1,2024,2026-07-06
WHI,top_x_share,0.4634146341463415,3,2024,2026-07-06
WHI,top_x_share,0.5121951219512195,5,2024,2026-07-06
WHI,top_x_share,0.6666666666666666,10,2024,2026-07-06
WHI,hhi,0.5082063799343473,NA,2025,2026-07-06
WHI,top_x_share,0.3211009174311927,1,2025,2026-07-06
WHI,top_x_share,0.5137614678899083,3,2025,2026-07-06
WHI,top_x_share,0.5963302752293578,5,2025,2026-07-06
WHI,top_x_share,0.7064220183486238,10,2025,2026-07-06
WHI,hhi,0.5192174515235453,NA,2026,2026-07-06
WHI,top_x_share,0.4605263157894737,1,2026,2026-07-06
WHI,top_x_share,0.5,3,2026,2026-07-06
WHI,top_x_share,0.618421052631579,5,2026,2026-07-06
WHI,top_x_share,0.6973684210526315,10,2026,2026-07-06
